system:index,Biome_Type,Bulk_Density,Carbon_Content,Clay_Content,Human_Footprint,Max_DEF,Max_VPD,Pre_NDVI,Ref_ID,Sand_Content,TWI,aspect,dNBR,def,elevation,esa_lc_2021,event_start,gfc_lossyear,pdsi,pr,slope,soil,tmmx,vpd,.geo,Prob_Arc_1,Prob_Arc_2,Prob_Arc_3,Predicted_Dominant_Archetype
000000000000000001e6,5.0,127.0,8.0,25.0,0.0599839240312576,1990.0,150.0,0.4580836359647077,522,38.0,14.738020664361956,157.96583206315285,-0.0376793264261653,602.9166666666666,2354.0,10,1997,,-108.45833333333331,43.84375,2.7078657150268555,199.57291666666663,153.13541666666666,78.52083333333333,"{""type"":""Point"",""coordinates"":[-112.19206606625428,35.194333507229125]}",0.64116776,0.40210453,0.071388945,Archetype_1
00000000000000000200,5.0,140.0,7.0,23.0,0.0364729836583137,2049.0,164.0,0.4292682488172333,548,38.0,14.994288600998438,92.19536333181696,-0.0288796907080489,634.28125,2119.0,10,1997,,-121.28125,43.5625,1.5129035711288452,226.63541666666663,160.98958333333334,82.86458333333333,"{""type"":""Point"",""coordinates"":[-112.08360735133132,35.121944460727484]}",0.6718494,0.36534655,0.016834738,Archetype_1
00000000000000000215,5.0,136.0,5.0,22.0,0.0302618537098169,2112.0,180.0,0.4199434819584892,570,43.0,16.50967040595045,153.02444989803502,-0.0404988345864763,705.6354166666666,2013.0,10,1997,,-131.17708333333334,42.78125,1.0406067371368408,210.79166666666663,171.73958333333334,90.59375,"{""type"":""Point"",""coordinates"":[-112.10107365015767,35.055031190319475]}",0.766981,0.40227884,0.014329203,Archetype_1
00000000000000000217,5.0,138.0,5.0,28.0,0.0541469641029834,2059.0,164.0,0.3886646507359317,572,36.0,19.77824236776241,325.8284963561466,-0.0418411132759318,646.9270833333334,2111.0,10,1997,,-120.58333333333331,38.97916666666666,0.1050959378480911,96.58333333333331,160.22916666666666,79.04166666666667,"{""type"":""Point"",""coordinates"":[-111.56425139253543,35.09474840340252]}",0.8883683,0.20516585,0.016125055,Archetype_1
00000000000000000219,5.0,127.0,7.0,21.0,0.0376291722059249,2029.0,159.0,0.4738696917712645,574,44.0,14.383446969790285,267.20574131965765,-0.0207439123793755,612.0,2138.0,10,1997,,-125.1875,42.395833333333336,1.7830721139907837,143.78125,158.38541666666666,78.63541666666667,"{""type"":""Point"",""coordinates"":[-111.65906525823486,35.01396286961724]}",0.6790177,0.3307765,0.07558394,Archetype_1
0000000000000000021a,5.0,138.0,5.0,24.0,0.3603410720825195,2066.0,167.0,0.4413541544643586,575,41.0,15.551676654990038,151.96484319389288,-0.0220984946453706,645.2708333333334,2131.0,10,1997,,-125.375,40.739583333333336,0.6786044239997864,145.09375,164.07291666666666,80.88541666666667,"{""type"":""Point"",""coordinates"":[-111.70604634693396,35.11949195514809]}",0.51547676,0.49140248,0.010790902,Archetype_1
0000000000000000021f,5.0,129.0,7.0,24.0,0.0395635142922401,1977.0,154.0,0.4191066551721603,580,39.0,14.382674439974547,281.41397855216053,-0.0258410942071343,586.4479166666666,2309.0,10,1997,,-121.83333333333331,45.16666666666666,0.7322644591331482,114.94791666666669,154.1875,78.45833333333333,"{""type"":""Point"",""coordinates"":[-111.46687354373027,34.79648359303857]}",0.75413305,0.36173666,0.013809839,Archetype_1
00000000000000000256,12.0,115.0,7.0,20.0,0.1496355235576629,2347.0,186.0,0.5050532396666032,652,66.0,16.13386870212356,263.8697421484184,-0.0332592351033596,712.875,287.0,10,2010,,-189.29166666666663,87.58333333333333,1.1759629249572754,651.1875,230.75,94.1875,"{""type"":""Point"",""coordinates"":[116.00463759886,-32.56627757846077]}",0.13687615,0.6783541,0.28326327,Archetype_2
00000000000000000257,12.0,115.0,7.0,20.0,0.1496355235576629,2347.0,186.0,0.5050532396666032,653,66.0,16.13386870212356,263.8697421484184,-0.0332592351033596,712.875,287.0,10,2010,,-189.29166666666663,87.58333333333333,1.1759629249572754,651.1875,230.75,94.1875,"{""type"":""Point"",""coordinates"":[116.0093776232798,-32.5627415113254]}",0.13687615,0.6783541,0.28326327,Archetype_2
0000000000000000025f,4.0,81.0,32.0,8.0,0.2224940359592437,1290.0,98.0,0.3634623817218164,662,59.0,14.887868911261998,67.21332780519629,-0.0015189687064126,118.29166666666669,215.0,10,1988,,2.2291666666666665,55.770833333333336,1.3717323541641235,602.4791666666666,101.69791666666669,29.80208333333333,"{""type"":""Point"",""coordinates"":[14.766665407469247,57.1500017649733]}",0.5568555,0.4829636,0.3374149,Archetype_1
00000000000000000260,4.0,93.0,23.0,10.0,0.2929434478282928,1353.0,91.0,0.4259567787522526,663,60.0,15.647038865331034,157.21635348738005,-0.1348697480600842,133.36458333333334,49.0,10,1988,,-23.0625,55.114583333333336,0.31436687707901,775.8854166666666,107.60416666666669,27.09375,"{""type"":""Point"",""coordinates"":[14.966665007918403,56.249999103851046]}",0.35924858,0.671875,0.1790889,Archetype_2
00000000000000000262,4.0,134.0,9.0,14.0,0.7005146741867065,1276.0,89.0,0.4688231413186742,665,61.0,19.729435985638712,105.79956843893396,-0.0719032054873698,141.54166666666666,49.0,10,1988,,-90.54166666666669,52.927083333333336,0.0354841016232967,787.1041666666666,113.94791666666669,30.34375,"{""type"":""Point"",""coordinates"":[13.233332164625024,55.533332382541225]}",0.57120866,0.6464153,0.03464165,Archetype_2
00000000000000000266,4.0,112.0,15.0,10.0,0.5055801272392273,1265.0,87.0,0.3107562546961734,669,62.0,15.220444310544368,252.85446131822283,-0.1759429721174032,114.09375,112.0,10,1988,,-46.8125,64.60416666666667,1.0813679695129397,737.0208333333334,105.30208333333331,28.71875,"{""type"":""Point"",""coordinates"":[13.633331365523336,55.89999980306502]}",0.24382018,0.9430182,0.07732109,Archetype_2
00000000000000000268,4.0,86.0,27.0,8.0,0.2538737654685974,1230.0,87.0,0.5414684950423337,672,60.0,17.82233958158678,204.62496042962405,-0.0391736244189842,71.89583333333333,110.0,10,1988,,-19.58333333333333,88.875,0.2550684809684753,585.78125,102.04166666666669,24.697916666666668,"{""type"":""Point"",""coordinates"":[12.850001083464498,56.950002164524136]}",0.49015036,0.66610503,0.23056693,Archetype_2
00000000000000000269,4.0,92.0,15.0,10.0,0.4871791005134582,1382.0,103.0,0.5114422168725773,673,57.0,,331.0903022772705,0.0721210982553592,128.79166666666666,174.0,10,1988,,-0.78125,51.677083333333336,0.2648796737194061,631.1354166666666,103.61458333333331,29.30208333333333,"{""type"":""Point"",""coordinates"":[13.933335225298123,58.11666798684457]}",0.61569256,0.42741442,0.109258145,Archetype_1
0000000000000000026c,1.0,123.0,5.0,28.0,0.353720098733902,512.0,121.0,,677,30.0,17.939292026799322,132.6255631919288,,70.1875,317.0,10,1978,,-40.29166666666666,101.34375,0.9415070414543152,1185.5625,207.92708333333331,56.09375,"{""type"":""Point"",""coordinates"":[109.59999954208831,26.83333174977385]}",0.32386747,0.19964732,0.3930555,Archetype_3
0000000000000000026f,1.0,116.0,6.0,34.0,0.3906501829624176,905.0,172.0,,681,38.0,14.29351766214663,196.7029153057188,,172.26041666666666,581.0,10,1978,,-115.15625,138.125,1.9561086893081665,2235.6041666666665,282.9375,93.13541666666669,"{""type"":""Point"",""coordinates"":[101.27305639847927,21.93027813634586]}",0.29684708,0.116430566,0.82730883,Archetype_3
00000000000000000270,1.0,120.0,6.0,33.0,0.3419148623943329,911.0,172.0,,683,39.0,21.818101387304356,310.38039197508823,,171.42708333333334,576.0,10,1978,,-115.19791666666669,139.44791666666666,0.820145308971405,2251.34375,282.78125,92.57291666666669,"{""type"":""Point"",""coordinates"":[101.27305639847926,21.918889592255358]}",0.4215808,0.11061896,0.41536868,Archetype_1
00000000000000000271,4.0,127.0,5.0,23.0,0.4880685806274414,938.0,129.0,0.7422938409826976,685,37.0,21.2226020821619,275.67949959909964,0.0186040255630184,59.9375,162.0,10,2003,,-138.84375,92.72916666666669,0.0976252257823944,677.7083333333334,158.17708333333334,47.625,"{""type"":""Point"",""coordinates"":[15.41111252811746,45.88111319214069]}",0.6549691,0.2302855,0.26329014,Archetype_1
00000000000000000272,4.0,129.0,5.0,23.0,0.5027009844779968,994.0,126.0,0.7132124659588874,686,36.0,15.818190562919709,223.1144984070745,0.0218391579681023,74.63541666666667,165.0,10,2003,,-142.875,87.60416666666667,0.5690836310386658,657.03125,157.48958333333334,46.270833333333336,"{""type"":""Point"",""coordinates"":[15.652777968810012,45.94333102913942]}",0.46790555,0.1763133,0.20994173,Archetype_1
00000000000000000273,4.0,133.0,5.0,23.0,0.6666496396064758,851.0,126.0,0.7454718703351242,687,36.0,17.975701614892905,50.55104179105172,-0.004641158281998,51.41666666666666,268.0,10,2003,,-144.91666666666666,92.11458333333331,0.4713565707206726,544.90625,154.69791666666666,46.72916666666666,"{""type"":""Point"",""coordinates"":[15.576112644398123,46.363610221628804]}",0.6275656,0.50823563,0.023776764,Archetype_1
00000000000000000277,5.0,121.0,10.0,18.0,0.0636088252067565,1774.0,144.0,0.316890179256199,692,44.0,15.149189724355743,152.89648806978474,0.1220409059272314,431.625,3008.0,10,1999,,-171.28125,39.520833333333336,1.8986165523529053,187.21875,107.53125,61.75,"{""type"":""Point"",""coordinates"":[-112.81006179945345,37.572804631833996]}",0.85847807,0.22026242,0.1740713,Archetype_1
0000000000000000028b,4.0,125.0,8.0,20.0,0.3890538215637207,1128.0,74.0,,713,51.0,15.97718785017644,68.47302202706567,,138.25,31.0,10,1984,,-99.4375,60.145833333333336,0.2632941305637359,746.1666666666666,139.59375,29.572916666666668,"{""type"":""Point"",""coordinates"":[-1.5416673027131105,50.84999651442072]}",0.53438604,0.18913426,0.33157852,Archetype_1
0000000000000000028e,12.0,120.0,8.0,21.0,0.0888838469982147,1907.0,175.0,0.4348740875479567,718,45.0,15.59195287470004,243.17077181613385,-0.0023296222270302,461.2291666666667,1379.0,10,2005,,-88.55208333333333,52.41666666666666,0.2568738460540771,327.03125,159.85416666666666,70.13541666666667,"{""type"":""Point"",""coordinates"":[-2.1202757963071943,40.6627788387288]}",0.76270527,0.08705182,0.052187018,Archetype_1
00000000000000000292,4.0,140.0,7.0,18.0,0.1359980106353759,1251.0,157.0,0.7845526353426766,723,39.0,15.559001126952486,14.50687529585134,-0.0097626214368228,157.66666666666666,511.0,10,1998,,-96.20833333333331,96.32291666666669,0.9978526830673218,1338.1979166666667,202.10416666666663,69.90625,"{""type"":""Point"",""coordinates"":[-93.40499934428033,35.72250064970662]}",0.6800859,0.5234695,0.059386976,Archetype_1
00000000000000000294,4.0,129.0,6.0,20.0,0.1049762964248657,1398.0,181.0,0.7788664312859596,725,39.0,17.08293873776357,178.8626562404831,0.0084295616115965,190.60416666666663,401.0,10,1998,,-61.41666666666666,97.98958333333331,1.1980705261230469,1212.0625,218.59375,78.95833333333333,"{""type"":""Point"",""coordinates"":[-93.96777802913468,35.678609718037556]}",0.6080142,0.32814503,0.47694468,Archetype_1
00000000000000000295,4.0,146.0,6.0,16.0,0.3139356970787048,1108.0,171.0,0.7113582629837407,726,40.0,16.814519284223696,343.52531940099766,0.0613836466052957,157.66666666666666,90.0,10,2000,,-37.75,96.70833333333331,0.5440331697463989,682.4375,224.90625,83.80208333333333,"{""type"":""Point"",""coordinates"":[-79.08333438554077,35.53337679672683]}",0.21186867,0.32474047,0.49199015,Archetype_3
000000000000000002ab,8.0,142.0,5.0,26.0,0.092420570552349,2218.0,274.0,0.4945589665085356,755,43.0,25.75475888102205,242.7897436752814,0.0949411226791142,775.1666666666666,366.0,10,2010,,23.635416666666668,61.6875,0.1267735064029693,255.0625,264.7708333333333,114.76041666666669,"{""type"":""Point"",""coordinates"":[-98.45511411045098,31.016414448011435]}",0.94425654,0.008956368,0.06161208,Archetype_1
000000000000000002d7,1.0,110.0,4.0,33.0,0.044310588389635,584.0,144.0,0.8123770774860293,806,44.0,17.647494178529044,198.70184881994507,0.0231034344469406,132.69791666666666,137.0,10,2010,,160.13541666666666,159.0,0.2141973376274109,3021.28125,321.25,83.83333333333333,"{""type"":""Point"",""coordinates"":[-65.6400008568037,-10.040000454412407]}",0.28220567,0.08092742,0.861845,Archetype_3
000000000000000002d8,1.0,122.0,6.0,29.0,0.0218265317380428,883.0,176.0,0.5244470056644278,807,48.0,17.057047498661934,33.776432212796536,0.0199700095900281,143.42708333333334,106.0,10,2010,,-94.69791666666669,164.4375,0.0697392150759697,1316.5208333333333,315.5729166666667,89.42708333333333,"{""type"":""Point"",""coordinates"":[-58.74000126400472,4.630000560420244]}",0.9291552,0.033287264,0.3407901,Archetype_1
000000000000000002da,1.0,122.0,6.0,29.0,0.0218265317380428,883.0,176.0,0.5244470056644278,809,48.0,17.057047498661934,33.776432212796536,0.0199700095900281,143.42708333333334,106.0,10,2010,,-94.69791666666669,164.4375,0.0697392150759697,1316.5208333333333,315.5729166666667,89.42708333333333,"{""type"":""Point"",""coordinates"":[-58.720002195780005,4.619998796757367]}",0.9291552,0.033287264,0.3407901,Archetype_1
000000000000000002e2,12.0,136.0,5.0,19.0,0.2405079752206802,1835.0,194.0,0.563615108440472,818,56.0,12.963477391350596,230.19585084332996,0.0583063809027607,837.3229166666666,1044.0,10,2002,,-156.0,42.28125,10.69498062133789,382.0729166666667,205.61458333333331,105.21875,"{""type"":""Point"",""coordinates"":[-116.89949891646762,33.33640000319931]}",0.69858235,0.021427045,0.4126879,Archetype_1
000000000000000002e4,12.0,136.0,5.0,19.0,0.2405079752206802,1835.0,194.0,0.563615108440472,820,56.0,12.963477391350596,230.19585084332996,0.0583063809027607,837.3229166666666,1044.0,10,2002,,-156.0,42.28125,10.69498062133789,382.0729166666667,205.61458333333331,105.21875,"{""type"":""Point"",""coordinates"":[-116.89209680871893,33.33089747249936]}",0.69858235,0.021427045,0.4126879,Archetype_1
000000000000000002e6,12.0,136.0,5.0,19.0,0.2405079752206802,1835.0,194.0,0.563615108440472,822,56.0,12.963477391350596,230.19585084332996,0.0583063809027607,837.3229166666666,1044.0,10,2002,,-156.0,42.28125,10.69498062133789,382.0729166666667,205.61458333333331,105.21875,"{""type"":""Point"",""coordinates"":[-116.89510224282897,33.33870089934289]}",0.69858235,0.021427045,0.4126879,Archetype_1
000000000000000002e7,12.0,136.0,5.0,19.0,0.2405079752206802,1835.0,194.0,0.563615108440472,823,56.0,12.963477391350596,230.19585084332996,0.0583063809027607,837.3229166666666,1044.0,10,2002,,-156.0,42.28125,10.69498062133789,382.0729166666667,205.61458333333331,105.21875,"{""type"":""Point"",""coordinates"":[-116.89639984123548,33.341001795486456]}",0.69858235,0.021427045,0.4126879,Archetype_1
000000000000000002ec,12.0,136.0,5.0,19.0,0.2405079752206802,1835.0,194.0,0.563615108440472,828,56.0,12.963477391350596,230.19585084332996,0.0583063809027607,837.3229166666666,1044.0,10,2002,,-156.0,42.28125,10.69498062133789,382.0729166666667,205.61458333333331,105.21875,"{""type"":""Point"",""coordinates"":[-116.89209680871893,33.344002770495436]}",0.69858235,0.021427045,0.4126879,Archetype_1
000000000000000002f7,12.0,136.0,5.0,19.0,0.2405079752206802,1835.0,194.0,0.563615108440472,839,56.0,12.963477391350596,230.19585084332996,0.0583063809027607,837.3229166666666,1044.0,10,2002,,-156.0,42.28125,10.69498062133789,382.0729166666667,205.61458333333331,105.21875,"{""type"":""Point"",""coordinates"":[-116.89309564735487,33.3434988920764]}",0.69858235,0.021427045,0.4126879,Archetype_1
00000000000000000302,12.0,136.0,5.0,19.0,0.2405079752206802,1835.0,194.0,0.563615108440472,850,56.0,12.963477391350596,230.19585084332996,0.0583063809027607,837.3229166666666,1044.0,10,2002,,-156.0,42.28125,10.69498062133789,382.0729166666667,205.61458333333331,105.21875,"{""type"":""Point"",""coordinates"":[-116.8954991028227,33.34340079185322]}",0.69858235,0.021427045,0.4126879,Archetype_1
00000000000000000303,12.0,136.0,5.0,19.0,0.2405079752206802,1835.0,194.0,0.563615108440472,851,56.0,12.963477391350596,230.19585084332996,0.0583063809027607,837.3229166666666,1044.0,10,2002,,-156.0,42.28125,10.69498062133789,382.0729166666667,205.61458333333331,105.21875,"{""type"":""Point"",""coordinates"":[-116.89639984123548,33.34419897094179]}",0.69858235,0.021427045,0.4126879,Archetype_1
0000000000000000031d,4.0,129.0,5.0,20.0,0.694905698299408,1066.0,134.0,0.5818513873015869,895,39.0,20.55588895376735,50.88799379760648,0.0175112014039821,169.47916666666666,346.0,10,2015,,-274.0416666666667,59.958333333333336,0.0765755400061607,552.2395833333334,147.65625,46.94791666666666,"{""type"":""Point"",""coordinates"":[10.82758471887623,49.41000117482722]}",0.63889223,0.15267615,0.22225058,Archetype_1
00000000000000000320,2.0,119.0,10.0,37.0,0.1390495002269745,2097.0,191.0,0.5840118488010199,898,41.0,15.686283676228513,129.3431083487612,-0.0363805391065615,568.4375,38.0,10,2015,,-70.61458333333333,156.22916666666666,0.2285933196544647,1381.4791666666667,333.3958333333333,101.80208333333331,"{""type"":""Point"",""coordinates"":[-85.32048860674502,10.373211239732202]}",0.7160857,0.4305944,0.1653667,Archetype_1
00000000000000000323,4.0,110.0,10.0,22.0,0.3480713963508606,1046.0,105.0,0.4775639390041151,901,40.0,12.511494149820928,96.28794802769724,0.0041816143151423,193.92708333333331,1762.0,10,2005,,-321.0,79.05208333333333,11.741360664367676,818.6458333333334,112.02083333333331,44.5625,"{""type"":""Point"",""coordinates"":[1.5770012194606156,42.165000933523125]}",0.10448109,0.27979013,0.8212315,Archetype_3
00000000000000000324,4.0,109.0,10.0,25.0,0.1615946739912033,1335.0,131.0,0.5824946817939869,902,36.0,15.24668369353382,68.61635336950263,0.0422870613297896,276.1666666666667,1153.0,10,2005,,-341.8541666666667,67.91666666666667,9.50403881072998,647.5104166666666,135.13541666666666,55.44791666666666,"{""type"":""Point"",""coordinates"":[1.3169999552362939,42.265000733747705]}",0.3363835,0.021022703,0.8842839,Archetype_3
00000000000000000325,4.0,117.0,8.0,21.0,0.1477049589157104,1288.0,124.0,0.6080174324520075,903,42.0,15.22507749163068,79.8382167503507,0.078251305171662,255.89583333333331,1396.0,10,2005,,-346.5520833333333,69.80208333333333,6.488661289215088,683.1770833333334,131.9375,53.427083333333336,"{""type"":""Point"",""coordinates"":[1.2820004710677966,42.30799984520609]}",0.30207163,0.03577345,0.88143265,Archetype_3
00000000000000000327,4.0,102.0,12.0,20.0,0.3179762959480285,1046.0,105.0,0.4794186470067727,905,41.0,14.32034191909249,55.601219178311226,0.0032685439798242,193.92708333333331,1641.0,10,2005,,-321.0,79.05208333333333,8.287152290344238,818.6458333333334,112.02083333333331,44.5625,"{""type"":""Point"",""coordinates"":[1.5599986671438266,42.18500000174783]}",0.1762007,0.2593944,0.84565896,Archetype_3
00000000000000000328,12.0,121.0,6.0,24.0,0.3182991147041321,1310.0,128.0,0.7211879385445964,906,37.0,16.798578830791847,336.5661664618757,0.0376875464652338,307.1979166666667,587.0,10,2005,,-403.4791666666667,57.57291666666666,1.3054776191711426,842.0520833333334,162.05208333333334,57.72916666666666,"{""type"":""Point"",""coordinates"":[2.383001571275172,41.92200222161559]}",0.18913224,0.032465752,0.6878547,Archetype_3
00000000000000000329,12.0,124.0,6.0,25.0,0.3822075426578522,1462.0,152.0,0.632631650878799,907,36.0,13.778615538537322,301.1947051867017,0.0743874682031237,342.7604166666667,721.0,10,2005,,-381.4375,57.583333333333336,2.348980665206909,753.0520833333334,162.82291666666666,62.91666666666666,"{""type"":""Point"",""coordinates"":[2.325002043873002,41.84799898053261]}",0.120142154,0.019853655,0.9668989,Archetype_3
0000000000000000032a,12.0,124.0,6.0,25.0,0.3822075426578522,1462.0,152.0,0.632631650878799,908,36.0,13.778615538537322,301.1947051867017,0.0743874682031237,342.7604166666667,721.0,10,2005,,-381.4375,57.583333333333336,2.348980665206909,753.0520833333334,162.82291666666666,62.91666666666666,"{""type"":""Point"",""coordinates"":[2.3180012552190914,41.83299856458881]}",0.120142154,0.019853655,0.9668989,Archetype_3
0000000000000000032d,4.0,115.0,9.0,21.0,0.190831258893013,1379.0,140.0,0.6086165164632062,911,42.0,17.96417155220209,279.25225473977343,0.0777867621961143,311.1354166666667,1340.0,10,2005,,-343.25,64.55208333333333,9.408734321594238,594.3541666666666,145.76041666666666,60.07291666666666,"{""type"":""Point"",""coordinates"":[1.087998361535527,42.362998397599284]}",0.105728835,0.05797639,0.92987627,Archetype_3
00000000000000000330,4.0,119.0,9.0,22.0,0.2720083594322204,1158.0,111.0,0.5576502611094803,914,42.0,12.941584567083067,156.3545963253714,0.0849843568492129,204.15625,1362.0,10,2005,,-311.4895833333333,81.91666666666667,8.76911735534668,778.6770833333334,121.71875,48.125,"{""type"":""Point"",""coordinates"":[1.0520000387310584,42.36500053397228]}",0.10609825,0.09476744,0.9034307,Archetype_3
00000000000000000331,12.0,114.0,8.0,24.0,0.2798846364021301,1763.0,162.0,0.472545491098134,915,38.0,13.245235197515749,18.15900276074882,0.0543181407976156,467.375,841.0,10,2005,,-231.125,48.46875,4.040061950683594,376.2395833333333,171.125,66.01041666666667,"{""type"":""Point"",""coordinates"":[1.008002088636708,41.33800267484789]}",0.32339564,0.011911239,0.8928614,Archetype_3
00000000000000000335,4.0,121.0,7.0,23.0,0.1548358649015426,1220.0,125.0,0.6195544563804221,919,40.0,17.705915558052165,6.45652865301195,0.0300769034424149,261.7604166666667,1329.0,10,2005,,-429.8125,65.52083333333333,4.985022068023682,798.125,135.70833333333334,54.114583333333336,"{""type"":""Point"",""coordinates"":[1.6249989831999072,42.3370018384577]}",0.2949638,0.059881475,0.80072206,Archetype_3
00000000000000000336,4.0,114.0,9.0,23.0,0.1765386909246444,1065.0,114.0,0.4734599684643826,920,40.0,14.01793405928436,197.4018999808978,0.0491308120176551,200.88541666666663,1498.0,10,2005,,-356.8125,79.64583333333333,7.479918956756592,934.34375,115.53125,47.72916666666666,"{""type"":""Point"",""coordinates"":[1.566999455797737,42.38299746582399]}",0.25467363,0.08813653,0.7336532,Archetype_3
00000000000000000337,4.0,124.0,7.0,22.0,0.228310078382492,1199.0,124.0,0.6397065739327783,921,41.0,17.420414477491118,0.9158025366310162,0.1052687928622803,265.4583333333333,1471.0,10,2005,,-437.3125,64.52083333333333,6.513375282287598,795.34375,137.64583333333334,54.614583333333336,"{""type"":""Point"",""coordinates"":[1.7099983674806927,42.33199872707573]}",0.1360196,0.06310289,0.8806725,Archetype_3
0000000000000000033c,12.0,123.0,5.0,19.0,0.1794108003377914,2026.0,204.0,0.2525422257823217,926,49.0,13.421072957489502,202.79690455655904,-0.0082288461265488,572.1354166666666,1763.0,10,2002,,-45.5,54.10416666666666,3.3811163902282715,469.375,167.8125,71.89583333333333,"{""type"":""Point"",""coordinates"":[-2.8410002995756516,37.27299697250556]}",0.50362307,0.3386127,0.09094591,Archetype_1
00000000000000000346,12.0,129.0,6.0,25.0,0.2015765309333801,1839.0,184.0,0.4922874881194814,937,36.0,16.467725375690925,67.40118314892182,-0.0215497707825556,358.9479166666667,756.0,10,2015,,-295.4166666666667,57.51041666666666,2.0356218814849854,722.7916666666666,165.38541666666666,63.1875,"{""type"":""Point"",""coordinates"":[-3.4863882905461403,42.71944555850858]}",0.27648467,0.06560573,0.5774526,Archetype_3
00000000000000000347,4.0,146.0,3.0,29.0,0.3974392414093017,1642.0,165.0,0.4685656606151513,938,29.0,17.585563537989668,61.82773216596728,-0.0314624170804223,301.3020833333333,562.0,10,2015,,-273.4479166666667,62.770833333333336,3.3725948333740234,895.8854166666666,173.8125,60.489583333333336,"{""type"":""Point"",""coordinates"":[-3.4058346300156406,42.80166692283308]}",0.12697478,0.26443708,0.3035503,Archetype_3
0000000000000000034b,5.0,133.0,5.0,22.0,0.3450973629951477,2005.0,167.0,0.308286283486079,943,41.0,13.954869938385889,355.4127124575202,0.0202488878588892,535.21875,1325.0,10,2002,,0.0625,44.333333333333336,2.3636069297790527,280.59375,158.10416666666666,68.83333333333333,"{""type"":""Point"",""coordinates"":[34.616001477900355,39.972001658135284]}",0.21605879,0.80062765,0.37090537,Archetype_2
000000000000000003b6,3.0,111.0,6.0,31.0,0.4647546708583832,1240.0,121.0,0.5690543009025298,1094,40.0,15.37443700330875,25.31230468673069,-0.0286812422406673,355.8125,2113.0,10,2011,,41.833333333333336,79.78125,2.381930112838745,575.7708333333334,223.13541666666663,68.36458333333333,"{""type"":""Point"",""coordinates"":[-98.19000271641941,20.169998945386507]}",0.10869019,0.82981145,0.17162974,Archetype_2
0000000000000000041a,4.0,114.0,8.0,23.0,0.6689771413803101,1071.0,129.0,0.6589153995979851,1194,33.0,15.453821227973846,301.12112319897835,-0.0085593232668118,82.80555555555556,500.0,10,2018,,-204.73611111111111,97.81944444444444,0.9345580339431764,327.2916666666667,146.75,43.23611111111112,"{""type"":""Point"",""coordinates"":[7.776944242373872,47.4380573750629]}",0.55712885,0.4361641,0.05553617,Archetype_1
00000000000000000423,6.0,80.0,18.0,9.0,0.5517081022262573,1130.0,102.0,0.5547132398023632,1205,52.0,,133.53240783062844,0.0052369210062421,65.5625,81.0,10,1992,,38.79166666666666,67.01041666666667,1.009845733642578,526.0208333333334,85.60416666666667,32.177083333333336,"{""type"":""Point"",""coordinates"":[9.899998058637365,59.90000073025023]}",0.47108823,0.39208966,0.5729677,Archetype_3
00000000000000000424,5.0,88.0,19.0,16.0,0.2632330060005188,290.0,70.0,0.0816162069010138,1207,43.0,16.9089763387785,82.65672226961186,0.0161636438775596,9.354166666666666,1484.0,10,2001,,-103.6875,101.47916666666669,3.096147060394287,257.375,81.67708333333333,27.67708333333333,"{""type"":""Point"",""coordinates"":[10.255557858437031,47.23333112749711]}",0.1401547,0.29018778,0.86604303,Archetype_3
0000000000000000042a,4.0,138.0,4.0,20.0,0.3777690529823303,1430.0,184.0,0.6259963687411574,1216,39.0,17.868694096146882,205.8235712617222,0.0238517707665834,203.64583333333331,175.0,10,1999,,-107.27083333333331,91.17708333333331,0.7083539962768555,1304.875,224.09375,82.07291666666667,"{""type"":""Point"",""coordinates"":[-93.42588131451362,35.50222997586851]}",0.21488076,0.21581748,0.41403887,Archetype_3
0000000000000000042b,4.0,145.0,4.0,16.0,0.3711835145950317,1124.0,165.0,0.6265412554607174,1217,26.0,16.78680469787377,42.34225632078349,-0.0281140776706926,161.66666666666666,299.0,10,1999,,-33.697916666666664,85.01041666666667,0.418270468711853,1103.3854166666667,198.80208333333331,68.67708333333333,"{""type"":""Point"",""coordinates"":[-90.80281511982407,37.91528142914286]}",0.32266396,0.6783981,0.052259177,Archetype_2
0000000000000000042f,4.0,152.0,3.0,18.0,0.4007682800292969,1172.0,152.0,0.6043528589779985,1221,22.0,16.555930331202113,16.41275317688314,-0.0101630520473829,142.95833333333334,374.0,10,1986,,130.52083333333334,92.90625,0.3021505177021026,1274.8229166666667,195.84375,69.625,"{""type"":""Point"",""coordinates"":[-91.55000438784474,37.60000068915895]}",0.24212818,0.61671346,0.16269465,Archetype_2
00000000000000000433,12.0,124.0,10.0,14.0,0.1775274872779846,1906.0,152.0,0.471204804855753,1227,55.0,12.572879791566717,11.37480112704369,-0.0010073510594575,663.375,2504.0,10,1985,,-46.364583333333336,66.29166666666667,9.50080394744873,346.0208333333333,143.40625,78.70833333333333,"{""type"":""Point"",""coordinates"":[-116.8630546835578,34.17167881253079]}",0.45921817,0.16707696,0.14678435,Archetype_1
00000000000000000443,8.0,129.0,9.0,20.0,0.1431446075439453,1452.0,138.0,0.4335814946826779,1246,55.0,21.66591521743713,57.001935512761456,0.1101485211673969,216.21875,437.0,10,2002,,218.84375,42.16666666666666,0.0177399441599845,299.3854166666667,96.0,39.71875,"{""type"":""Point"",""coordinates"":[-100.77749420290455,49.50049863070691]}",0.98059744,0.011588718,0.02570045,Archetype_1
