Ref_ID,Year,driver_class,esa_lc_2021,event_start,VOD_CKXU,gfc_lossyear
945,1999,,10,1999,,
947,1999,,10,1999,0.258979624,
960,1999,,10,1999,0.457473105,
962,1999,,10,1999,0.335758513,
963,1999,,10,1999,,
968,1999,,10,2012,0.258979624,
1095,1999,,10,2011,0.484739057,
1098,1999,,10,2011,0.71363031,
1100,1999,,10,2012,0.579241176,
1101,1999,,10,2012,,
1103,1999,,10,2012,0.817756773,
1111,1999,,10,2012,0.817756773,
1115,1999,,10,2012,0.817756773,
1182,1999,,10,1994,,
1185,1999,,10,2007,,
1190,1999,,10,2018,0.620988624,
1191,1999,,10,2018,0.433250495,
1196,1999,,10,1984,0.98561618,
1197,1999,,10,1992,0.710148801,
1198,1999,,10,1990,0.712606562,
1199,1999,,10,2004,0.453190506,
1200,1999,,10,1999,,
1202,1999,,10,1987,0.940571904,
1203,1999,,10,1985,1.328294026,
1204,1999,,10,1994,0.733773832,
1208,1999,,10,2000,,
1210,1999,,10,1996,0.869629337,
1211,1999,,10,2001,0.96162088,
1213,1999,,10,2003,0.737127256,
1215,1999,,10,1985,1.079938432,
1218,1999,,10,1985,1.021415965,
1223,1999,,10,1984,1.106850327,
1224,1999,,10,1987,0.524820164,
1226,1999,,10,1985,0.624333285,
1229,1999,,10,1986,0.838319266,
1232,1999,,10,1996,0.661057897,
1236,1999,,10,1989,0.794359579,
1239,1999,,10,1998,0.767520519,
1242,1999,,10,2004,0.661057897,
1243,1999,,10,2004,0.487580634,
1245,1999,,10,2002,0.515038132,
1247,1999,,10,2002,0.536421907,
1248,1999,,10,2002,0.5560274,
1249,1999,,10,2002,0.593430213,
1250,1999,,10,2002,0.515038132,
1251,1999,,10,2002,0.539062614,
1252,1999,,10,2002,0.539062614,
1253,1999,,10,2002,0.560862112,
1254,1999,,10,2002,0.582848933,
1255,1999,,10,2002,0.589470775,
1260,1999,,10,1982,,
1261,1999,,10,1978,,
1263,1999,,10,1997,1.054840064,
1264,1999,,10,1998,,
1265,1999,,10,2005,0.910244543,
1267,1999,,10,2005,0.936733936,
1268,1999,,10,2005,0.936733936,
1269,1999,,10,2005,0.414356346,
1270,1999,,10,2005,0.738553712,
1271,1999,,10,2005,0.738553712,
1272,1999,,10,2005,0.722094296,
1273,1999,,10,2005,0.851455124,
1274,1999,,10,2005,0.851455124,
1275,1999,,10,2005,0.851455124,
1276,1999,,10,2005,0.868629432,
1282,1999,,10,1991,0.778329204,
1285,1999,,10,1995,0.464046287,
1286,1999,,10,1995,0.464046287,
1288,1999,,10,1970,0.819857426,
1305,1999,,10,1998,0.869629337,
1308,1999,,10,1998,0.895710019,
1313,1999,,10,1998,0.975008306,
1316,1999,,10,1988,,
1317,1999,,10,2004,0.932475017,
1318,1999,,10,2004,,
1320,1999,,10,1986,0.915206577,
1321,1999,,10,1986,1.103273447,
1322,1999,,10,1986,1.088027353,
1323,1999,,10,2005,0.829528786,
1324,1999,,10,2012,0.829528786,
1325,1999,,10,1995,1.088027353,
1327,1999,,10,1995,0.563358081,
1328,1999,,10,2005,1.088027353,
1330,1999,,10,2005,0.563358081,
1331,1999,,10,2013,0.715412005,
1337,1999,,10,1990,1.116249211,
1350,1999,,10,2012,0.916317408,
1351,1999,,10,2012,0.674933971,
1355,1999,,10,2002,0.639195748,
1357,1999,,10,2002,0.75988042,
1358,1999,,10,2013,0.75988042,
1359,1999,,10,1993,0.684863432,
1360,1999,,10,1993,0.684863432,
1365,1999,,10,2014,0.632159221,
1376,1999,,10,2001,1.053114022,
1377,1999,,10,2001,,
1378,1999,,10,2005,1.053114022,
1379,1999,,10,2006,,
1380,1999,,10,2005,0.807900141,
1382,1999,,10,2005,0.592209948,
1383,1999,,10,2005,0.592209948,
1389,1999,,10,1994,0.626179086,
1391,1999,,10,1994,0.642124926,
1400,1999,,10,2004,1.111720907,
1405,1999,,10,1994,,
1406,1999,,10,1994,0.574922282,
1407,1999,,10,1994,,
1408,1999,,10,1994,0.574922282,
1409,1999,,10,1994,,
1410,1999,,10,1994,0.574922282,
1418,1999,,10,1993,1.022753872,
1421,1999,,10,1993,,
1425,1999,,10,1993,1.232624828,
1426,1999,,10,1993,1.232624828,
1429,1999,,10,2003,0.9395015,
1430,1999,,10,2003,0.9395015,
1431,1999,,10,2003,0.9395015,
1437,1999,,10,1989,0.864682815,
1441,1999,,10,1989,0.829296634,
1449,1999,,10,1989,0.472917601,
1454,1999,,10,1989,0.973097514,
1455,1999,,10,1989,0.963633532,
1460,1999,,10,1989,0.743216471,
1461,1999,,10,1989,0.712256174,
1473,1999,,10,2012,0.642425217,
1475,1999,,10,2000,0.8236935,
1478,1999,,10,1994,0.617017261,
1484,1999,,10,1994,0.773397645,
1485,1999,,10,1994,0.820297857,
1489,1999,,10,1994,0.632865175,
1490,1999,,10,1994,0.629956813,
1492,1999,,10,1994,0.730680183,
1493,1999,,10,1994,0.828816717,
1501,1999,,10,1994,0.655562428,
1503,1999,,10,1994,0.84226622,
1506,1999,,10,1994,0.765375175,
1508,1999,,10,1994,0.552029724,
1511,1999,,10,1994,0.538928029,
1526,1999,,10,1990,0.647966301,
1527,1999,,10,1990,0.760784502,
1528,1999,,10,1990,,
1529,1999,,10,1990,,
1530,1999,,10,1990,,
1531,1999,,10,1990,0.88313195,
1537,1999,,10,2004,0.975008306,
1538,1999,,10,2004,0.895710019,
1540,1999,,10,2004,0.895710019,
1544,1999,,10,2004,0.869629337,
1546,1999,,10,2004,0.975008306,
1547,1999,,10,2004,0.975008306,
1548,1999,,10,2004,0.975008306,
1555,1999,,10,2000,,
1558,1999,,10,2000,,
1559,1999,,10,2005,0.626179086,
1563,1999,,10,2004,1.006082024,
1580,1999,,10,1992,0.682174764,
1595,1999,,10,2003,0.96162088,
1598,1999,,10,2007,0.807900141,
1599,1999,,10,2007,0.807900141,
1600,1999,,10,2017,0.564671416,
1606,1999,,10,2015,0.715837751,
811,1999,3,10,2010,0.936733936,
1266,1999,3,10,2005,0.936733936,
1281,1999,3,10,2005,0.738960613,
39,1999,4,10,2010,0.474156799,
73,1999,4,10,2010,0.573758714,
79,1999,4,10,2010,,
81,1999,4,10,2010,,
82,1999,4,10,2010,,
149,1999,4,10,2010,0.474156799,
264,1999,4,10,2002,0.755434315,
295,1999,4,10,2002,0.63199675,
314,1999,4,10,2002,0.645112679,
396,1999,4,10,2005,0.660126577,
400,1999,4,10,1975,0.916062423,
403,1999,4,10,1996,0.723634247,
406,1999,4,10,2005,1.055665935,
411,1999,4,10,1999,1.079745767,
414,1999,4,10,1978,0.767704867,
443,1999,4,10,2005,1.055665935,
445,1999,4,10,2005,1.032097355,
446,1999,4,10,2005,1.032097355,
453,1999,4,10,2005,0.745585064,
458,1999,4,10,1994,0.574922282,
467,1999,4,10,2005,1.055665935,
468,1999,4,10,2005,1.055665935,
481,1999,4,10,1997,0.767520519,
500,1999,4,10,1997,0.7386554,
509,1999,4,10,1997,0.723634247,
510,1999,4,10,1997,0.723634247,
512,1999,4,10,1997,0.723634247,
513,1999,4,10,1997,0.723634247,
514,1999,4,10,1997,0.7386554,
516,1999,4,10,1997,0.7386554,
518,1999,4,10,1997,0.723634247,
522,1999,4,10,1997,0.723634247,
548,1999,4,10,1997,0.723634247,
570,1999,4,10,1997,0.723634247,
572,1999,4,10,1997,0.767520519,
574,1999,4,10,1997,0.717561935,
575,1999,4,10,1997,0.767520519,
580,1999,4,10,1997,0.775044402,
652,1999,4,10,2010,,
653,1999,4,10,2010,,
662,1999,4,10,1988,0.661154719,
663,1999,4,10,1988,,
665,1999,4,10,1988,,
669,1999,4,10,1988,0.601666262,
672,1999,4,10,1988,,
673,1999,4,10,1988,,
677,1999,4,10,1978,0.957098899,
681,1999,4,10,1978,1.009845887,
683,1999,4,10,1978,1.009845887,
685,1999,4,10,2003,0.986105168,
686,1999,4,10,2003,0.981299855,
687,1999,4,10,2003,0.903406067,
692,1999,4,10,1999,0.762145213,
713,1999,4,10,1984,,
718,1999,4,10,2005,0.807900141,
723,1999,4,10,1998,1.081944154,
725,1999,4,10,1998,0.99647428,
726,1999,4,10,2000,0.882274989,
755,1999,4,10,2010,0.777494237,
806,1999,4,10,2010,0.9512091,
807,1999,4,10,2010,0.975572928,
809,1999,4,10,2010,0.975572928,
818,1999,4,10,2002,0.643464709,
820,1999,4,10,2002,0.643464709,
822,1999,4,10,2002,0.643464709,
823,1999,4,10,2002,0.643464709,
828,1999,4,10,2002,0.643464709,
839,1999,4,10,2002,0.643464709,
850,1999,4,10,2002,0.643464709,
851,1999,4,10,2002,0.643464709,
895,1999,4,10,2015,0.80695597,
898,1999,4,10,2015,0.671319972,
901,1999,4,10,2005,0.875806033,
902,1999,4,10,2005,1.055665935,
903,1999,4,10,2005,1.055665935,
905,1999,4,10,2005,0.948310725,
906,1999,4,10,2005,0.690250589,
907,1999,4,10,2005,0.690250589,
908,1999,4,10,2005,0.690250589,
911,1999,4,10,2005,1.055665935,
914,1999,4,10,2005,1.055665935,
915,1999,4,10,2005,0.574922282,
919,1999,4,10,2005,,
920,1999,4,10,2005,1.115171196,
921,1999,4,10,2005,,
926,1999,4,10,2002,0.536016401,
937,1999,4,10,2015,0.858408219,
938,1999,4,10,2015,0.858408219,
943,1999,4,10,2002,0.521209458,
1094,1999,4,10,2011,0.688594707,
1194,1999,4,10,2018,0.867388629,
1205,1999,4,10,1992,0.716393545,
1207,1999,4,10,2001,1.016839512,
1216,1999,4,10,1999,0.999555401,
1217,1999,4,10,1999,1.126232586,
1221,1999,4,10,1986,1.038428457,
1227,1999,4,10,1985,0.624333285,
1246,1999,4,10,2002,0.478030824,
1258,1999,4,10,2000,0.722493534,
1259,1999,4,10,2005,0.802241372,
1262,1999,4,10,1997,1.1295443,
1304,1999,4,10,2011,0.574922282,
1312,1999,4,10,1998,0.975008306,
1314,1999,4,10,1998,0.895710019,
1315,1999,4,10,2012,0.753037589,
1332,1999,4,10,2004,0.986105168,
1333,1999,4,10,2004,0.981299855,
1334,1999,4,10,2004,0.903406067,
1335,1999,4,10,2004,0.838465515,
1336,1999,4,10,1990,1.139603059,
1339,1999,4,10,1990,0.930958231,
1340,1999,4,10,1990,0.742065142,
1342,1999,4,10,1990,0.802471307,
1344,1999,4,10,1990,0.930958231,
1345,1999,4,10,1990,0.742065142,
1347,1999,4,10,1990,0.802471307,
1354,1999,4,10,2005,0.79875737,
1367,1999,4,10,2004,0.938701874,
1369,1999,4,10,2004,0.845435384,
1370,1999,4,10,2004,0.909231219,
1373,1999,4,10,2005,1.055665935,
1375,1999,4,10,2003,1.032656793,
1385,1999,4,10,2000,0.748275838,
1392,1999,4,10,1994,0.642124926,
1394,1999,4,10,1990,0.622993992,
1401,1999,4,10,2004,0.914772214,
1402,1999,4,10,2004,1.111720907,
1404,1999,4,10,1989,1.042041032,
1414,1999,4,10,2003,0.852288097,
1415,1999,4,10,2003,0.808428049,
1420,1999,4,10,1993,0.937702254,
1422,1999,4,10,1993,0.975112709,
1423,1999,4,10,1993,1.232624828,
1424,1999,4,10,1993,1.232624828,
1427,1999,4,10,1993,1.111423547,
1432,1999,4,10,2003,1.165608615,
1433,1999,4,10,1989,0.883090563,
1434,1999,4,10,1989,0.904593721,
1439,1999,4,10,1989,0.96268837,
1446,1999,4,10,1989,,
1453,1999,4,10,1989,1.026555654,
1457,1999,4,10,1989,0.861263903,
1459,1999,4,10,1989,0.739351681,
1468,1999,4,10,2002,0.536016401,
1472,1999,4,10,2002,0.536016401,
1476,1999,4,10,1994,0.718334484,
1477,1999,4,10,1994,0.505911334,
1482,1999,4,10,1994,0.715412005,
1491,1999,4,10,1994,0.597994668,
1496,1999,4,10,1994,0.536074686,
1510,1999,4,10,1994,0.685349747,
1512,1999,4,10,1994,0.729882168,
1514,1999,4,10,1994,0.542742644,
1522,1999,4,10,1977,0.916062423,
1523,1999,4,10,2017,0.470867732,
1524,1999,4,10,2017,1.06438337,
1525,1999,4,10,2017,1.06438337,
1532,1999,4,10,2004,1.037186769,
1534,1999,4,10,2004,0.945966635,
1535,1999,4,10,2004,0.945966635,
1536,1999,4,10,2004,0.975008306,
1539,1999,4,10,2004,0.895710019,
1561,1999,4,10,2004,1.006082024,
1565,1999,4,10,1983,0.651191202,
1566,1999,4,10,1983,0.64458662,
1567,1999,4,10,1983,0.637203174,
1568,1999,4,10,1983,0.669723975,
1570,1999,4,10,1983,0.651191202,
1571,1999,4,10,1983,0.64458662,
1572,1999,4,10,1983,0.637203174,
1573,1999,4,10,1983,0.669723975,
1576,1999,4,10,1992,0.485888051,
1577,1999,4,10,1992,0.724815026,
1578,1999,4,10,1992,0.612490365,
1579,1999,4,10,1992,,
1581,1999,4,10,1992,0.57651654,
1582,1999,4,10,1992,,
1583,1999,4,10,1992,0.508505668,
1584,1999,4,10,1992,,
1586,1999,4,10,1992,0.748275838,
1589,1999,4,10,2003,0.472917601,
1591,1999,4,10,2003,0.982292842,
1592,1999,4,10,2003,0.592275741,
9,1999,5,10,2010,0.573758714,
11,1999,5,10,2010,0.552495631,
12,1999,5,10,2010,0.552495631,
14,1999,5,10,2010,0.552495631,
15,1999,5,10,2010,0.552495631,
16,1999,5,10,2010,0.552495631,
17,1999,5,10,2010,0.552495631,
19,1999,5,10,2010,0.552495631,
20,1999,5,10,2010,0.573758714,
27,1999,5,10,2010,0.552495631,
30,1999,5,10,2010,0.552495631,
35,1999,5,10,2010,0.552495631,
40,1999,5,10,2010,,
42,1999,5,10,2010,0.573758714,
50,1999,5,10,2010,,
51,1999,5,10,2010,0.573758714,
54,1999,5,10,2010,,
66,1999,5,10,2010,,
67,1999,5,10,2010,,
69,1999,5,10,2010,,
70,1999,5,10,2010,,
71,1999,5,10,2010,,
72,1999,5,10,2010,,
80,1999,5,10,2010,,
95,1999,5,10,2010,0.77796937,
96,1999,5,10,2010,,
99,1999,5,10,2010,,
101,1999,5,10,2010,,
102,1999,5,10,2010,,
103,1999,5,10,2010,,
104,1999,5,10,2010,,
105,1999,5,10,2010,,
106,1999,5,10,2010,0.77796937,
107,1999,5,10,2010,,
109,1999,5,10,2010,,
111,1999,5,10,2010,,
112,1999,5,10,2010,,
113,1999,5,10,2010,,
117,1999,5,10,2010,0.573758714,
118,1999,5,10,2010,0.77796937,
122,1999,5,10,2010,0.573758714,
123,1999,5,10,2010,0.573758714,
125,1999,5,10,2010,0.573758714,
126,1999,5,10,2010,0.573758714,
127,1999,5,10,2010,0.573758714,
128,1999,5,10,2010,0.573758714,
129,1999,5,10,2010,0.77796937,
131,1999,5,10,2010,0.573758714,
132,1999,5,10,2010,0.573758714,
133,1999,5,10,2010,0.573758714,
134,1999,5,10,2010,0.573758714,
135,1999,5,10,2010,0.573758714,
139,1999,5,10,2010,0.573758714,
140,1999,5,10,2010,0.77796937,
141,1999,5,10,2010,0.567947947,
144,1999,5,10,2010,0.740019839,
145,1999,5,10,2010,0.77796937,
147,1999,5,10,2010,0.740019839,
148,1999,5,10,2010,0.636371851,
155,1999,5,10,2010,0.77796937,
157,1999,5,10,2010,,
159,1999,5,10,2010,0.573758714,
160,1999,5,10,2010,,
162,1999,5,10,2010,0.573758714,
163,1999,5,10,2010,0.77796937,
164,1999,5,10,2010,0.77796937,
166,1999,5,10,2010,0.77796937,
169,1999,5,10,2010,0.573758714,
174,1999,5,10,2010,0.573758714,
175,1999,5,10,2010,0.573758714,
176,1999,5,10,2010,0.573758714,
182,1999,5,10,2010,0.573758714,
183,1999,5,10,2010,0.573758714,
184,1999,5,10,2010,0.573758714,
185,1999,5,10,2010,0.573758714,
187,1999,5,10,2010,0.573758714,
188,1999,5,10,2010,0.573758714,
190,1999,5,10,2010,0.573758714,
192,1999,5,10,2010,0.573758714,
193,1999,5,10,2010,0.573758714,
194,1999,5,10,2010,0.573758714,
195,1999,5,10,2010,0.573758714,
196,1999,5,10,2010,0.573758714,
205,1999,5,10,2010,0.567947947,
211,1999,5,10,2010,0.573758714,
214,1999,5,10,2010,0.567947947,
217,1999,5,10,2010,0.567947947,
218,1999,5,10,2010,0.567947947,
219,1999,5,10,2010,0.567947947,
221,1999,5,10,2010,0.567947947,
222,1999,5,10,2010,0.573758714,
226,1999,5,10,2010,0.567947947,
228,1999,5,10,2010,0.567947947,
230,1999,5,10,2010,0.801155982,
233,1999,5,10,2010,0.573758714,
238,1999,5,10,2010,0.740019839,
244,1999,5,10,2010,0.573758714,
248,1999,5,10,2010,,
259,1999,5,10,2002,0.485255276,
271,1999,5,10,2002,0.537359971,
277,1999,5,10,2002,0.517938093,
296,1999,5,10,2002,0.572053743,
309,1999,5,10,2002,0.553345418,
313,1999,5,10,2002,0.398875145,
322,1999,5,10,2007,,
405,1999,5,10,1996,0.7386554,
469,1999,5,10,2005,1.055665935,
483,1999,5,10,1997,0.661057897,
484,1999,5,10,1997,0.767520519,
485,1999,5,10,1997,0.717561935,
486,1999,5,10,1997,0.592424343,
488,1999,5,10,1997,0.661057897,
495,1999,5,10,1997,0.755671872,
502,1999,5,10,1997,0.7386554,
503,1999,5,10,1997,0.7386554,
505,1999,5,10,1997,0.7386554,
507,1999,5,10,1997,0.7386554,
508,1999,5,10,1997,0.592424343,
517,1999,5,10,1997,0.723634247,
520,1999,5,10,1997,0.723634247,
528,1999,5,10,1997,0.7386554,
538,1999,5,10,1997,0.848263532,
541,1999,5,10,1997,0.848263532,
549,1999,5,10,1997,0.937962911,
551,1999,5,10,1997,0.937962911,
563,1999,5,10,1997,0.973397762,
564,1999,5,10,1997,0.973397762,
568,1999,5,10,1997,0.937962911,
569,1999,5,10,1997,0.937962911,
571,1999,5,10,1997,0.937962911,
581,1999,5,10,1997,0.723634247,
582,1999,5,10,1997,0.717561935,
587,1999,5,10,1997,0.717561935,
656,1999,5,10,2010,,
658,1999,5,10,2010,,
659,1999,5,10,2010,,
660,1999,5,10,2010,0.703949112,
661,1999,5,10,2010,0.573758714,
702,1999,5,10,1991,0.803279647,
719,1999,5,10,2005,0.807900141,
770,1999,5,10,2012,0.671046859,
771,1999,5,10,2012,0.671046859,
817,1999,5,10,2002,0.643464709,
821,1999,5,10,2002,0.643464709,
826,1999,5,10,2002,0.643464709,
827,1999,5,10,2002,0.732209096,
829,1999,5,10,2002,0.732209096,
830,1999,5,10,2002,0.732209096,
831,1999,5,10,2002,0.732209096,
832,1999,5,10,2002,0.732209096,
833,1999,5,10,2002,0.732209096,
834,1999,5,10,2002,0.732209096,
835,1999,5,10,2002,0.732209096,
838,1999,5,10,2002,0.637888674,
840,1999,5,10,2002,0.637888674,
841,1999,5,10,2002,0.637888674,
852,1999,5,10,2002,0.643464709,
853,1999,5,10,2002,0.643464709,
854,1999,5,10,2002,0.643464709,
855,1999,5,10,2002,0.643464709,
858,1999,5,10,2012,0.9731477,
1097,1999,5,10,2011,1.227912703,
1112,1999,5,10,2012,0.9731477,
1116,1999,5,10,2012,0.817756773,
1118,1999,5,10,2014,0.9731477,
1120,1999,5,10,2014,0.9731477,
1123,1999,5,10,2014,0.9731477,
1124,1999,5,10,2014,0.817756773,
1125,1999,5,10,2014,0.817756773,
1126,1999,5,10,2014,0.817756773,
1134,1999,5,10,2014,0.9731477,
1136,1999,5,10,2014,0.817756773,
1137,1999,5,10,2014,0.817756773,
1138,1999,5,10,2014,0.817756773,
1143,1999,5,10,2014,0.817756773,
1145,1999,5,10,2014,0.9731477,
1146,1999,5,10,2014,0.817756773,
1147,1999,5,10,2014,0.817756773,
1152,1999,5,10,2014,0.817756773,
1154,1999,5,10,2014,0.817756773,
1155,1999,5,10,2014,0.9731477,
1156,1999,5,10,2014,0.817756773,
1159,1999,5,10,2014,0.9731477,
1164,1999,5,10,2014,0.9731477,
1167,1999,5,10,2014,0.817756773,
1169,1999,5,10,2014,0.817756773,
1172,1999,5,10,2014,0.817756773,
1173,1999,5,10,2014,0.9731477,
1174,1999,5,10,2014,0.817756773,
1175,1999,5,10,2014,0.817756773,
1183,1999,5,10,2003,,
1184,1999,5,10,2000,,
1230,1999,5,10,1985,0.579008032,
1238,1999,5,10,1998,0.661057897,
1240,1999,5,10,1998,0.661057897,
1300,1999,5,10,1978,0.434266912,
1301,1999,5,10,2006,1.225694922,
1326,1999,5,10,1995,0.523409032,
1329,1999,5,10,2005,0.523409032,
1348,1999,5,10,2012,1.036189835,
1353,1999,5,10,2000,,
1381,1999,5,10,2005,0.807900141,
1474,1999,5,10,2012,0.642425217,
1488,1999,5,10,1994,0.728712365,
1541,1999,5,10,2004,0.869629337,
1549,1999,5,10,2004,0.936030904,
397,1999,7,10,2005,1.002978342,
466,1999,7,10,2005,1.055665935,
493,1999,7,10,1997,0.803896721,
497,1999,7,10,1997,0.803896721,
521,1999,7,10,1997,0.803896721,
555,1999,7,10,1997,0.772943498,
600,1999,7,10,2001,0.63328893,
690,1999,7,10,1987,0.762145213,
695,1999,7,10,1991,0.762145213,
696,1999,7,10,1987,0.762145213,
697,1999,7,10,1990,0.762145213,
698,1999,7,10,1990,0.762145213,
699,1999,7,10,1991,0.762145213,
763,1999,7,10,2012,0.624059209,
1099,1999,7,10,2011,0.798963655,
1102,1999,7,10,2012,0.773095162,
1228,1999,7,10,1986,1.009627701,
1361,1999,7,10,2004,,
1403,1999,7,10,2004,1.081682663,
1419,1999,7,10,1993,0.937702254,
1533,1999,7,10,2004,1.037186769,
1542,1999,7,10,2004,0.869629337,
1551,1999,7,10,2004,0.869629337,
1560,1999,7,10,2004,1.006082024,
1596,1999,7,10,2003,0.895710019,
1,1999,,20,1989,0.396725961,
2,1999,,20,1970,0.691720833,
7,1999,,20,2000,0.465447021,
303,1999,,20,2002,0.398875145,
306,1999,,20,2002,0.421574976,
307,1999,,20,2002,0.420583194,
316,1999,,20,2007,,
319,1999,,20,2007,,
327,1999,,20,2007,,
329,1999,,20,2007,,
330,1999,,20,2007,,
331,1999,,20,2007,,
332,1999,,20,2007,,
333,1999,,20,2007,,
334,1999,,20,2007,,
335,1999,,20,2007,,
338,1999,,20,2007,,
343,1999,,20,2007,,
347,1999,,20,2007,,
348,1999,,20,2007,,
349,1999,,20,2007,,
350,1999,,20,2007,,
351,1999,,20,2007,,
361,1999,,20,2007,,
372,1999,,20,2007,,
378,1999,,20,2007,,
380,1999,,20,2007,,
381,1999,,20,2007,,
391,1999,,20,2007,,
392,1999,,20,2007,,
393,1999,,20,2007,,
394,1999,,20,2007,,
395,1999,,20,2007,,
413,1999,,20,1986,0.659818568,
472,1999,,20,1987,0.471846448,
473,1999,,20,1986,0.51242795,
474,1999,,20,1986,0.51242795,
475,1999,,20,1986,0.558798182,
675,1999,,20,1990,0.370197405,
705,1999,,20,2002,0.743936454,
776,1999,,20,2012,0.624059209,
780,1999,,20,2012,0.624059209,
848,1999,,20,2002,0.637888674,
894,1999,,20,2008,0.359125988,
925,1999,,20,2002,0.642814016,
942,1999,,20,2018,,
954,1999,,20,2009,0.359125988,
978,1999,,20,2016,0.805996419,
982,1999,,20,2016,0.805996419,
1016,1999,,20,2016,0.743664228,
1018,1999,,20,2016,0.743664228,
1046,1999,,20,2016,0.817127817,
1049,1999,,20,2016,0.817127817,
1052,1999,,20,2016,0.817127817,
1056,1999,,20,2016,0.817127817,
1059,1999,,20,2016,0.743664228,
1077,1999,,20,2016,0.743664228,
1078,1999,,20,2016,0.743664228,
1091,1999,,20,2016,0.805996419,
1096,1999,,20,2011,0.840987369,
1187,1999,,20,2018,0.561339321,
1188,1999,,20,2018,0.561339321,
1189,1999,,20,2018,0.620988624,
1192,1999,,20,2018,0.433250495,
1193,1999,,20,2018,0.433250495,
1241,1999,,20,2005,0.574620733,
1244,1999,,20,2004,0.618794438,
1283,1999,,20,1983,0.541856614,
1356,1999,,20,2002,0.639195748,
1362,1999,,20,2014,0.445196596,
1363,1999,,20,2014,0.552029724,
1364,1999,,20,2014,0.527699672,
1388,1999,,20,1994,0.626179086,
1447,1999,,20,1989,,
1467,1999,,20,2002,0.642814016,
1471,1999,,20,2002,0.642814016,
1481,1999,,20,1994,0.733773832,
1483,1999,,20,1994,0.665886388,
1494,1999,,20,1994,0.45065554,
1505,1999,,20,1994,0.421211783,
1507,1999,,20,1994,0.907279297,
1509,1999,,20,1994,0.725339211,
1521,1999,,20,1994,0.665886388,
1553,1999,,20,2000,,
1590,1999,,20,2003,,
1613,1999,,20,2016,0.359125988,
146,1999,4,20,2010,0.740019839,
819,1999,4,20,2002,0.643464709,
1603,1999,4,20,2005,,
142,1999,5,20,2010,0.567947947,
224,1999,5,20,2010,0.567947947,
229,1999,5,20,2010,0.567947947,
317,1999,5,20,2007,,
318,1999,5,20,2007,,
320,1999,5,20,2007,,
321,1999,5,20,2007,,
651,1999,5,20,2010,0.801155982,
706,1999,5,20,2002,0.743936454,
714,1999,5,20,2002,0.743936454,
1186,1999,5,20,2018,0.561339321,
1487,1999,5,20,1994,0.820297857,
1554,1999,5,20,2000,,
3,1999,,30,1991,0.874852798,
6,1999,,30,1999,0.404956911,
256,1999,,30,2002,0.537359971,
260,1999,,30,2002,0.513788076,
270,1999,,30,2002,0.388786156,
272,1999,,30,2002,0.523283285,
275,1999,,30,2002,0.537359971,
276,1999,,30,2002,0.537359971,
280,1999,,30,2002,0.634422277,
282,1999,,30,2002,0.43951833,
290,1999,,30,2002,0.432752289,
291,1999,,30,2002,0.634422277,
294,1999,,30,2002,0.43951833,
300,1999,,30,2002,0.578869459,
302,1999,,30,2002,0.398875145,
312,1999,,30,2002,0.513788076,
323,1999,,30,2007,,
324,1999,,30,2007,,
336,1999,,30,2007,,
337,1999,,30,2007,,
352,1999,,30,2007,,
401,1999,,30,1970,0.659818568,
476,1999,,30,1995,0.590761618,
527,1999,,30,1997,0.775044402,
556,1999,,30,1997,0.772943498,
592,1999,,30,2001,0.584543456,
593,1999,,30,2001,0.515038132,
594,1999,,30,2001,0.529678998,
603,1999,,30,2001,0.547556854,
607,1999,,30,2001,0.565121368,
613,1999,,30,2001,0.54517307,
614,1999,,30,2001,0.533147655,
621,1999,,30,2001,0.550114512,
626,1999,,30,2001,0.60467114,
629,1999,,30,2001,0.4866106,
635,1999,,30,2001,0.515038132,
638,1999,,30,2001,0.584866927,
646,1999,,30,2001,0.56922261,
676,1999,,30,1990,0.584720833,
704,1999,,30,2002,0.743936454,
740,1999,,30,2008,0.60827814,
744,1999,,30,2008,1.109788549,
754,1999,,30,2010,0.777494237,
761,1999,,30,2012,0.590257858,
764,1999,,30,2012,0.624059209,
775,1999,,30,2012,0.634725749,
777,1999,,30,2012,0.624059209,
862,1999,,30,2005,0.354311567,
863,1999,,30,2005,0.473246858,
877,1999,,30,2011,0.843726332,
950,1999,,30,1999,,
959,1999,,30,1999,0.457473105,
969,1999,,30,2016,0.685384067,
970,1999,,30,2016,0.775426649,
979,1999,,30,2016,0.805996419,
980,1999,,30,2016,0.805996419,
983,1999,,30,2016,0.805996419,
984,1999,,30,2016,0.805996419,
987,1999,,30,2016,0.805996419,
988,1999,,30,2016,0.805996419,
989,1999,,30,2016,0.805996419,
990,1999,,30,2016,0.805996419,
991,1999,,30,2016,0.805996419,
992,1999,,30,2016,0.685384067,
999,1999,,30,2016,0.685384067,
1000,1999,,30,2016,0.685384067,
1001,1999,,30,2016,0.685384067,
1002,1999,,30,2016,0.775426649,
1003,1999,,30,2016,0.775426649,
1004,1999,,30,2016,0.775426649,
1005,1999,,30,2016,0.775426649,
1006,1999,,30,2016,0.685384067,
1007,1999,,30,2016,0.775426649,
1008,1999,,30,2016,0.775426649,
1009,1999,,30,2016,0.775426649,
1010,1999,,30,2016,0.743664228,
1011,1999,,30,2016,0.743664228,
1012,1999,,30,2016,0.743664228,
1013,1999,,30,2016,0.743664228,
1014,1999,,30,2016,0.743664228,
1015,1999,,30,2016,0.743664228,
1017,1999,,30,2016,0.685384067,
