Ref_ID,Year,esa_lc_2021,event_start,AGB_tons_ha,gfc_lossyear
507,2018,10,1997,26,
508,2018,10,1997,12,
517,2018,10,1997,71,
520,2018,10,1997,62,
528,2018,10,1997,49,
538,2018,10,1997,24,
541,2018,10,1997,45,
549,2018,10,1997,86,
551,2018,10,1997,165,
563,2018,10,1997,26,
564,2018,10,1997,40,
568,2018,10,1997,172,
569,2018,10,1997,24,
571,2018,10,1997,31,
581,2018,10,1997,40,
582,2018,10,1997,49,
587,2018,10,1997,68,
656,2018,10,2010,93,
658,2018,10,2010,225,
659,2018,10,2010,80,
660,2018,10,2010,104,
661,2018,10,2010,59,
702,2018,10,1991,,
719,2018,10,2005,24,
770,2018,10,2012,14,
771,2018,10,2012,27,
817,2018,10,2002,75,
821,2018,10,2002,36,
826,2018,10,2002,55,
827,2018,10,2002,72,
829,2018,10,2002,21,
830,2018,10,2002,75,
831,2018,10,2002,77,
832,2018,10,2002,14,
833,2018,10,2002,28,
834,2018,10,2002,70,
835,2018,10,2002,43,
838,2018,10,2002,30,
840,2018,10,2002,26,
841,2018,10,2002,53,
852,2018,10,2002,63,
853,2018,10,2002,84,
854,2018,10,2002,72,
855,2018,10,2002,81,
858,2018,10,2012,108,
1097,2018,10,2011,96,
1112,2018,10,2012,81,
1116,2018,10,2012,67,
1118,2018,10,2014,132,
1120,2018,10,2014,143,
1123,2018,10,2014,153,
1124,2018,10,2014,204,
1125,2018,10,2014,194,
1126,2018,10,2014,167,
1134,2018,10,2014,126,
1136,2018,10,2014,136,
1137,2018,10,2014,145,
1138,2018,10,2014,180,
1143,2018,10,2014,203,
1145,2018,10,2014,166,
1146,2018,10,2014,178,
1147,2018,10,2014,214,
1152,2018,10,2014,198,
1154,2018,10,2014,175,
1155,2018,10,2014,61,
1156,2018,10,2014,83,
1159,2018,10,2014,169,
1164,2018,10,2014,204,
1167,2018,10,2014,135,
1169,2018,10,2014,236,
1172,2018,10,2014,212,
1173,2018,10,2014,202,
1174,2018,10,2014,249,
1175,2018,10,2014,247,
1183,2018,10,2003,103,
1184,2018,10,2000,107,
1230,2018,10,1985,15,
1238,2018,10,1998,3,
1240,2018,10,1998,8,
1300,2018,10,1978,41,
1301,2018,10,2006,10,
1326,2018,10,1995,55,
1329,2018,10,2005,55,
1348,2018,10,2012,40,
1353,2018,10,2000,85,
1381,2018,10,2005,21,
1474,2018,10,2012,21,
1488,2018,10,1994,20,
1541,2018,10,2004,117,
1549,2018,10,2004,169,
397,2018,10,2005,69,
466,2018,10,2005,71,
493,2018,10,1997,124,
497,2018,10,1997,94,
521,2018,10,1997,97,
555,2018,10,1997,25,
600,2018,10,2001,84,
690,2018,10,1987,29,
695,2018,10,1991,36,
696,2018,10,1987,40,
697,2018,10,1990,,
698,2018,10,1990,102,
699,2018,10,1991,,
763,2018,10,2012,45,
1099,2018,10,2011,141,
1102,2018,10,2012,151,
1228,2018,10,1986,319,
1361,2018,10,2004,41,
1403,2018,10,2004,153,
1419,2018,10,1993,126,
1533,2018,10,2004,167,
1542,2018,10,2004,67,
1551,2018,10,2004,143,
1560,2018,10,2004,43,
1596,2018,10,2003,165,
1,2018,20,1989,,
2,2018,20,1970,7,
7,2018,20,2000,,
303,2018,20,2002,35,
306,2018,20,2002,,
307,2018,20,2002,9,
316,2018,20,2007,35,
319,2018,20,2007,35,
327,2018,20,2007,23,
329,2018,20,2007,42,
330,2018,20,2007,42,
331,2018,20,2007,35,
332,2018,20,2007,15,
333,2018,20,2007,15,
334,2018,20,2007,15,
335,2018,20,2007,15,
338,2018,20,2007,23,
343,2018,20,2007,35,
347,2018,20,2007,19,
348,2018,20,2007,19,
349,2018,20,2007,23,
350,2018,20,2007,19,
351,2018,20,2007,19,
361,2018,20,2007,19,
372,2018,20,2007,17,
378,2018,20,2007,18,
380,2018,20,2007,18,
381,2018,20,2007,18,
391,2018,20,2007,23,
392,2018,20,2007,18,
393,2018,20,2007,23,
394,2018,20,2007,23,
395,2018,20,2007,23,
413,2018,20,1986,44,
472,2018,20,1987,19,
473,2018,20,1986,39,
474,2018,20,1986,42,
475,2018,20,1986,28,
675,2018,20,1990,,
705,2018,20,2002,6,
776,2018,20,2012,,
780,2018,20,2012,20,
848,2018,20,2002,53,
894,2018,20,2008,14,
925,2018,20,2002,9,
942,2018,20,2018,20,
954,2018,20,2009,,
978,2018,20,2016,3,
982,2018,20,2016,8,
1016,2018,20,2016,1,
1018,2018,20,2016,1,
1046,2018,20,2016,1,
1049,2018,20,2016,6,
1052,2018,20,2016,5,
1056,2018,20,2016,,
1059,2018,20,2016,6,
1077,2018,20,2016,10,
1078,2018,20,2016,7,
1091,2018,20,2016,13,
1096,2018,20,2011,,
1187,2018,20,2018,6,
1188,2018,20,2018,,
1189,2018,20,2018,1,
1192,2018,20,2018,4,
1193,2018,20,2018,,
1241,2018,20,2005,,
1244,2018,20,2004,7,
1283,2018,20,1983,56,
1356,2018,20,2002,63,
1362,2018,20,2014,27,
1363,2018,20,2014,,
1364,2018,20,2014,11,
1388,2018,20,1994,43,
1447,2018,20,1989,75,
1467,2018,20,2002,9,
1471,2018,20,2002,9,
1481,2018,20,1994,24,
1483,2018,20,1994,75,
1494,2018,20,1994,31,
1505,2018,20,1994,22,
1507,2018,20,1994,16,
1509,2018,20,1994,24,
1521,2018,20,1994,13,
1553,2018,20,2000,27,
1590,2018,20,2003,119,
1613,2018,20,2016,35,
146,2018,20,2010,34,
819,2018,20,2002,27,
1603,2018,20,2005,1,
142,2018,20,2010,15,
224,2018,20,2010,65,
229,2018,20,2010,,
317,2018,20,2007,32,
318,2018,20,2007,32,
320,2018,20,2007,32,
321,2018,20,2007,32,
651,2018,20,2010,,
706,2018,20,2002,5,
714,2018,20,2002,15,
1186,2018,20,2018,9,
1487,2018,20,1994,34,
1554,2018,20,2000,80,
3,2018,30,1991,,
6,2018,30,1999,,
256,2018,30,2002,4,
260,2018,30,2002,11,
270,2018,30,2002,,
272,2018,30,2002,4,
275,2018,30,2002,,
276,2018,30,2002,,
280,2018,30,2002,,
282,2018,30,2002,,
290,2018,30,2002,,
291,2018,30,2002,,
294,2018,30,2002,,
300,2018,30,2002,,
302,2018,30,2002,,
312,2018,30,2002,28,
323,2018,30,2007,12,
324,2018,30,2007,12,
336,2018,30,2007,15,
337,2018,30,2007,15,
352,2018,30,2007,19,
401,2018,30,1970,41,
476,2018,30,1995,,
527,2018,30,1997,4,
556,2018,30,1997,8,
592,2018,30,2001,,
593,2018,30,2001,63,
594,2018,30,2001,,
603,2018,30,2001,41,
607,2018,30,2001,,
613,2018,30,2001,,
614,2018,30,2001,10,
621,2018,30,2001,,
626,2018,30,2001,,
629,2018,30,2001,,
635,2018,30,2001,,
638,2018,30,2001,,
646,2018,30,2001,,
676,2018,30,1990,,
704,2018,30,2002,,
740,2018,30,2008,,
744,2018,30,2008,22,
754,2018,30,2010,4,
761,2018,30,2012,,
764,2018,30,2012,,
775,2018,30,2012,13,
777,2018,30,2012,,
862,2018,30,2005,,
863,2018,30,2005,,
877,2018,30,2011,14,
950,2018,30,1999,,
959,2018,30,1999,,
969,2018,30,2016,5,
970,2018,30,2016,1,
979,2018,30,2016,3,
980,2018,30,2016,8,
983,2018,30,2016,8,
984,2018,30,2016,10,
987,2018,30,2016,9,
988,2018,30,2016,8,
989,2018,30,2016,9,
990,2018,30,2016,11,
991,2018,30,2016,11,
992,2018,30,2016,3,
999,2018,30,2016,4,
1000,2018,30,2016,4,
1001,2018,30,2016,3,
1002,2018,30,2016,,
1003,2018,30,2016,,
1004,2018,30,2016,,
1005,2018,30,2016,,
1006,2018,30,2016,1,
1007,2018,30,2016,,
1008,2018,30,2016,,
1009,2018,30,2016,,
1010,2018,30,2016,,
1011,2018,30,2016,,
1012,2018,30,2016,,
1013,2018,30,2016,,
1014,2018,30,2016,,
1015,2018,30,2016,,
1017,2018,30,2016,2,
1019,2018,30,2016,,
1020,2018,30,2016,,
1021,2018,30,2016,1,
1022,2018,30,2016,2,
1023,2018,30,2016,2,
1024,2018,30,2016,7,
1025,2018,30,2016,2,
1026,2018,30,2016,1,
1027,2018,30,2016,,
1029,2018,30,2016,,
1030,2018,30,2016,,
1031,2018,30,2016,,
1032,2018,30,2016,,
1033,2018,30,2016,,
1034,2018,30,2016,,
1035,2018,30,2016,,
1036,2018,30,2016,3,
1037,2018,30,2016,4,
1038,2018,30,2016,3,
1040,2018,30,2016,3,
1041,2018,30,2016,4,
1042,2018,30,2016,1,
1043,2018,30,2016,1,
1044,2018,30,2016,1,
1045,2018,30,2016,5,
1047,2018,30,2016,3,
1048,2018,30,2016,6,
1051,2018,30,2016,5,
1053,2018,30,2016,6,
1054,2018,30,2016,,
1055,2018,30,2016,3,
1057,2018,30,2016,2,
1058,2018,30,2016,6,
1060,2018,30,2016,,
1062,2018,30,2016,,
1063,2018,30,2016,,
1064,2018,30,2016,5,
1065,2018,30,2016,5,
1066,2018,30,2016,,
1067,2018,30,2016,,
1068,2018,30,2016,,
1069,2018,30,2016,,
1070,2018,30,2016,2,
1071,2018,30,2016,2,
1073,2018,30,2016,,
1074,2018,30,2016,,
1075,2018,30,2016,,
1076,2018,30,2016,,
1079,2018,30,2016,8,
1080,2018,30,2016,,
1081,2018,30,2016,,
1082,2018,30,2016,,
1083,2018,30,2016,1,
1084,2018,30,2016,,
1104,2018,30,2012,32,
1105,2018,30,2012,16,
1109,2018,30,2012,42,
1237,2018,30,2000,,
1289,2018,30,1982,,
1290,2018,30,1982,,
1291,2018,30,1982,,
1297,2018,30,1982,,
1299,2018,30,1982,,
1303,2018,30,2000,31,
1366,2018,30,2004,2,
1386,2018,30,1994,51,
1411,2018,30,2003,,
1436,2018,30,1989,,
1442,2018,30,1989,,
1456,2018,30,1989,104,
1463,2018,30,1989,34,
1498,2018,30,1994,15,
1499,2018,30,1994,,
1504,2018,30,1994,,
1516,2018,30,1994,,
1520,2018,30,1994,,
1545,2018,30,2004,91,
1607,2018,30,2020,1,
1609,2018,30,2020,,
1610,2018,30,2012,,
1611,2018,30,2012,,
576,2018,30,1997,9,
664,2018,30,1988,20,
666,2018,30,1988,25,
667,2018,30,1988,26,
670,2018,30,1988,6,
708,2018,30,1987,,
710,2018,30,1987,4,
941,2018,30,2018,,
1235,2018,30,1989,,
1397,2018,30,1990,38,
1413,2018,30,2003,,
1435,2018,30,1989,26,
1513,2018,30,1994,5,
1518,2018,30,1994,16,
1519,2018,30,1994,6,
47,2018,30,2010,28,
181,2018,30,2010,2,
200,2018,30,2010,8,
207,2018,30,2010,31,
315,2018,30,1976,49,
416,2018,30,1999,9,
470,2018,30,2005,21,
506,2018,30,1997,,
515,2018,30,1997,22,
523,2018,30,1997,28,
778,2018,30,2012,,
808,2018,30,2010,,
923,2018,30,2002,21,
1106,2018,30,2012,54,
1107,2018,30,2012,24,
1108,2018,30,2012,,
1110,2018,30,2012,90,
1113,2018,30,2012,71,
1114,2018,30,2012,62,
1117,2018,30,2012,,
1302,2018,30,2006,,
1465,2018,30,2002,21,
1469,2018,30,2002,21,
773,2018,30,2012,,
4,2018,60,1982,14,
715,2018,60,2013,,
399,2018,80,2005,,
417,2018,80,1999,,
612,2018,80,2001,,
622,2018,80,2001,10,
712,2018,80,2007,,
1225,2018,80,1980,1,
1231,2018,80,1996,,
1412,2018,80,2003,,
499,2018,10,1997,8,4
668,2018,10,1988,106,4
1220,2018,10,1986,139,4
1319,2018,10,2004,134,4
1562,2018,10,2004,70,4
524,2018,10,1997,21,4
767,2018,10,2012,32,4
501,2018,30,1997,11,4
525,2018,30,1997,23,4
1495,2018,30,1994,,4
927,2018,10,2015,24,16
931,2018,10,2015,3,16
31,2018,10,2010,11,16
41,2018,10,2010,73,16
43,2018,10,2010,174,16
44,2018,10,2010,76,16
45,2018,10,2010,101,16
46,2018,10,2010,80,16
48,2018,10,2010,185,16
49,2018,10,2010,201,16
52,2018,10,2010,57,16
53,2018,10,2010,135,16
55,2018,10,2010,40,16
56,2018,10,2010,78,16
57,2018,10,2010,132,16
100,2018,10,2010,96,16
150,2018,10,2010,114,16
151,2018,10,2010,90,16
152,2018,10,2010,75,16
153,2018,10,2010,87,16
154,2018,10,2010,83,16
177,2018,10,2010,25,16
179,2018,10,2010,17,16
180,2018,10,2010,52,16
191,2018,10,2010,38,16
198,2018,10,2010,44,16
231,2018,10,2010,93,16
232,2018,10,2010,2,16
241,2018,10,2010,149,16
242,2018,10,2010,106,16
243,2018,10,2010,96,16
1148,2018,10,2014,188,16
1158,2018,10,2014,178,16
1178,2018,10,2014,165,16
18,2018,10,2010,308,18
21,2018,10,2010,42,18
24,2018,10,2010,99,18
65,2018,10,2010,122,18
68,2018,10,2010,181,18
156,2018,10,2010,80,18
209,2018,10,2010,55,18
210,2018,10,2010,27,18
212,2018,10,2010,28,18
213,2018,10,2010,42,18
650,2018,10,2010,32,18
537,2018,30,1997,1,18
1338,2018,10,1990,110,20
1343,2018,10,1990,110,20
83,2018,10,2010,113,20
108,2018,10,2010,43,20
110,2018,10,2010,52,20
206,2018,10,2010,28,20
247,2018,10,2001,152,20
251,2018,10,2002,19,20
278,2018,10,2002,24,20
293,2018,10,2002,25,20
1368,2018,10,2004,199,21
1398,2018,10,1990,86,21
114,2018,10,2010,22,21
115,2018,10,2010,101,21
116,2018,10,2010,72,21
119,2018,10,2010,18,21
120,2018,10,2010,37,21
121,2018,10,2010,43,21
124,2018,10,2010,98,21
161,2018,10,2010,52,21
559,2018,10,1997,83,21
766,2018,10,2012,49,21
779,2018,10,2012,43,21
1141,2018,10,2014,248,21
1149,2018,10,2014,152,21
1151,2018,10,2014,75,21
1163,2018,10,2014,229,21
1170,2018,10,2014,139,21
1177,2018,10,2014,229,21
1180,2018,10,2014,162,21
1181,2018,10,2014,233,21
491,2018,10,1997,43,22
1341,2018,10,1990,251,22
1346,2018,10,1990,251,22
32,2018,10,2010,66,22
33,2018,10,2010,168,22
34,2018,10,2010,97,22
36,2018,10,2010,130,22
37,2018,10,2010,120,22
143,2018,10,2010,126,22
165,2018,10,2010,24,22
168,2018,10,2010,27,22
170,2018,10,2010,38,22
172,2018,10,2010,48,22
173,2018,10,2010,35,22
197,2018,10,2010,,22
215,2018,10,2010,17,22
216,2018,10,2010,19,22
220,2018,10,2010,12,22
223,2018,10,2010,50,22
225,2018,10,2010,19,22
227,2018,10,2010,52,22
654,2018,10,2010,30,22
655,2018,10,2010,32,22
784,2018,10,2010,160,22
1119,2018,10,2014,156,22
1122,2018,10,2014,256,22
1127,2018,10,2014,185,22
1128,2018,10,2014,242,22
1129,2018,10,2014,180,22
1133,2018,10,2014,233,22
1139,2018,10,2014,197,22
1140,2018,10,2014,199,22
1142,2018,10,2014,142,22
1157,2018,10,2014,132,22
1160,2018,10,2014,198,22
1165,2018,10,2014,212,22
1168,2018,10,2014,215,22
1171,2018,10,2014,208,22
1176,2018,10,2014,239,22
1179,2018,10,2014,252,22
1569,2018,30,1983,184,22
1574,2018,30,1983,184,22
10,2018,10,2010,113,23
186,2018,10,2010,45,23
1121,2018,10,2014,189,23
1130,2018,10,2014,232,23
1131,2018,10,2014,225,23
1132,2018,10,2014,240,23
1135,2018,10,2014,237,23
1144,2018,10,2014,253,23
1150,2018,10,2014,216,23
1153,2018,10,2014,213,23
1161,2018,10,2014,173,23
1162,2018,10,2014,239,23
1166,2018,10,2014,194,23
640,2018,10,2001,76,25
748,2018,10,1978,213,25
750,2018,10,1978,187,25
456,2018,10,1994,101,25
688,2018,10,2003,149,25
199,2018,10,2010,69,25
201,2018,10,2010,12,25
202,2018,10,2010,40,25
203,2018,10,2010,40,25
204,2018,10,2010,107,25
236,2018,10,2010,51,25
924,2018,10,2002,59,25
1466,2018,10,2002,59,25
1470,2018,10,2002,59,25
59,2019,10,2010,79,24
60,2019,10,2010,158,24
801,2019,10,2010,305,12
62,2019,10,2010,21,17
246,2019,10,2006,106,6
408,2019,10,1999,2,10
410,2019,10,1999,38,8
1219,2019,10,1978,149,5
1384,2019,10,2003,71,10
1393,2019,10,1990,8,12
1395,2019,10,1990,62,12
1479,2019,10,1994,52,6
1480,2019,10,1994,29,6
1552,2019,10,2004,98,11
58,2019,10,2010,115,24
130,2019,10,2010,41,19
158,2019,10,2010,67,24
171,2019,10,2010,24,15
208,2019,10,2010,54,19
234,2019,10,2010,7,17
235,2019,10,2010,15,17
237,2019,10,2010,50,17
288,2019,10,2002,31,19
490,2019,10,1997,52,19
567,2019,10,1997,71,19
703,2019,10,2002,34,5
727,2019,10,1997,50,3
824,2019,10,2002,65,10
825,2019,10,2002,67,8
930,2019,10,2015,,14
693,2019,10,1988,,5
928,2019,20,2015,,13
1556,2019,20,2000,22,6
407,2019,30,1999,6,10
409,2019,30,1999,,9
700,2019,30,1991,,11
701,2019,30,1991,,10
492,2019,30,1997,7,10
694,2019,30,1994,17,17
765,2019,30,2012,54,3
929,2019,30,2015,,12
1593,2019,30,2000,,7
5,2019,10,1999,208,
13,2019,10,2010,108,
22,2019,10,2010,152,
23,2019,10,2010,169,
25,2019,10,2010,83,
26,2019,10,2010,233,
28,2019,10,2010,156,
29,2019,10,2010,214,
38,2019,10,2010,182,
61,2019,10,2010,200,
63,2019,10,2010,77,
64,2019,10,2010,235,
74,2019,10,2010,68,
75,2019,10,2010,51,
76,2019,10,2010,130,
77,2019,10,2010,75,
78,2019,10,2010,45,
239,2019,10,2010,120,
240,2019,10,2010,171,
245,2019,10,2003,2,
250,2019,10,2002,,
253,2019,10,2002,7,
261,2019,10,2002,14,
262,2019,10,2002,21,
263,2019,10,2002,20,
265,2019,10,2002,5,
266,2019,10,2002,8,
267,2019,10,2002,9,
269,2019,10,2002,13,
273,2019,10,2002,12,
274,2019,10,2002,35,
281,2019,10,2002,12,
284,2019,10,2002,,
285,2019,10,2002,10,
286,2019,10,2002,66,
287,2019,10,2002,3,
289,2019,10,2002,19,
297,2019,10,2002,40,
298,2019,10,2002,13,
299,2019,10,2002,,
301,2019,10,2002,,
304,2019,10,2002,,
308,2019,10,2002,5,
310,2019,10,2002,25,
311,2019,10,2002,10,
325,2019,10,2007,41,
326,2019,10,2007,44,
328,2019,10,2007,44,
339,2019,10,2007,25,
340,2019,10,2007,25,
341,2019,10,2007,25,
342,2019,10,2007,28,
344,2019,10,2007,28,
345,2019,10,2007,25,
346,2019,10,2007,25,
353,2019,10,2007,22,
354,2019,10,2007,22,
355,2019,10,2007,35,
356,2019,10,2007,22,
357,2019,10,2007,22,
358,2019,10,2007,22,
359,2019,10,2007,22,
360,2019,10,2007,28,
362,2019,10,2007,25,
363,2019,10,2007,25,
364,2019,10,2007,25,
365,2019,10,2007,25,
366,2019,10,2007,25,
367,2019,10,2007,35,
368,2019,10,2007,25,
369,2019,10,2007,25,
370,2019,10,2007,15,
371,2019,10,2007,28,
373,2019,10,2007,16,
374,2019,10,2007,16,
375,2019,10,2007,16,
376,2019,10,2007,19,
377,2019,10,2007,19,
379,2019,10,2007,35,
382,2019,10,2007,53,
383,2019,10,2007,18,
384,2019,10,2007,34,
385,2019,10,2007,34,
386,2019,10,2007,18,
387,2019,10,2007,18,
388,2019,10,2007,18,
389,2019,10,2007,18,
390,2019,10,2007,18,
398,2019,10,2005,34,
402,2019,10,1970,77,
404,2019,10,1996,22,
412,2019,10,1982,462,
415,2019,10,2001,35,
418,2019,10,1999,33,
419,2019,10,1999,31,
420,2019,10,2012,197,
421,2019,10,1994,151,
422,2019,10,2005,123,
423,2019,10,2005,94,
424,2019,10,2005,159,
425,2019,10,2005,159,
426,2019,10,2005,169,
427,2019,10,2005,174,
428,2019,10,2005,124,
429,2019,10,2005,150,
430,2019,10,2005,145,
431,2019,10,2005,166,
432,2019,10,2005,166,
433,2019,10,2005,166,
434,2019,10,2005,166,
435,2019,10,2005,94,
436,2019,10,2008,63,
437,2019,10,2008,48,
438,2019,10,2008,21,
439,2019,10,2008,77,
440,2019,10,2008,62,
441,2019,10,2008,51,
442,2019,10,2008,42,
444,2019,10,2005,156,
447,2019,10,2005,182,
448,2019,10,2005,181,
449,2019,10,2005,81,
450,2019,10,2005,132,
451,2019,10,2005,143,
452,2019,10,2005,143,
454,2019,10,2005,99,
455,2019,10,1994,94,
457,2019,10,1994,103,
459,2019,10,1994,105,
460,2019,10,1994,112,
461,2019,10,1994,74,
462,2019,10,1994,122,
463,2019,10,1994,87,
464,2019,10,2005,110,
471,2019,10,1988,230,
477,2019,10,2010,30,
479,2019,10,1997,31,
480,2019,10,1997,50,
482,2019,10,1997,8,
487,2019,10,1997,15,
489,2019,10,1997,19,
494,2019,10,1997,114,
496,2019,10,1997,35,
498,2019,10,1997,9,
504,2019,10,1997,21,
511,2019,10,1997,64,
519,2019,10,1997,23,
526,2019,10,1997,46,
529,2019,10,1997,42,
530,2019,10,1997,2,
531,2019,10,1997,94,
532,2019,10,1997,84,
533,2019,10,1997,8,
534,2019,10,1997,120,
535,2019,10,1997,66,
536,2019,10,1997,22,
539,2019,10,1997,27,
540,2019,10,1997,176,
542,2019,10,1997,137,
543,2019,10,1997,108,
544,2019,10,1997,96,
545,2019,10,1997,122,
546,2019,10,1997,127,
547,2019,10,1997,84,
550,2019,10,1997,106,
552,2019,10,1997,152,
553,2019,10,1997,8,
554,2019,10,1997,12,
557,2019,10,1997,6,
558,2019,10,1997,6,
560,2019,10,1997,18,
561,2019,10,1997,45,
562,2019,10,1997,79,
565,2019,10,1997,12,
573,2019,10,1997,46,
577,2019,10,1997,16,
578,2019,10,1997,73,
579,2019,10,1997,111,
583,2019,10,1997,88,
584,2019,10,1997,93,
585,2019,10,1997,79,
586,2019,10,1997,49,
588,2019,10,1997,129,
589,2019,10,1997,72,
590,2019,10,1997,44,
591,2019,10,1997,11,
595,2019,10,2001,61,
596,2019,10,2001,20,
597,2019,10,2001,78,
598,2019,10,2001,36,
601,2019,10,2001,11,
604,2019,10,2001,36,
605,2019,10,2001,14,
606,2019,10,2001,68,
609,2019,10,2001,126,
610,2019,10,2001,85,
615,2019,10,2001,47,
616,2019,10,2001,10,
619,2019,10,2001,86,
623,2019,10,2001,118,
624,2019,10,2001,,
625,2019,10,2001,,
627,2019,10,2001,80,
628,2019,10,2001,106,
630,2019,10,2001,,
632,2019,10,2001,30,
633,2019,10,2001,,
636,2019,10,2001,56,
637,2019,10,2001,75,
639,2019,10,2001,,
644,2019,10,2001,36,
649,2019,10,2001,,
678,2019,10,1978,98,
680,2019,10,1978,106,
691,2019,10,1994,39,
707,2019,10,2010,33,
709,2019,10,1987,,
711,2019,10,1997,194,
721,2019,10,1976,51,
722,2019,10,2006,,
724,2019,10,1998,172,
728,2019,10,2003,347,
729,2019,10,2003,291,
730,2019,10,2003,308,
731,2019,10,2003,239,
732,2019,10,2003,81,
733,2019,10,2003,293,
734,2019,10,2003,250,
736,2019,10,2003,167,
743,2019,10,2008,108,
745,2019,10,2008,285,
747,2019,10,1978,125,
749,2019,10,1978,179,
751,2019,10,2010,33,
752,2019,10,2010,50,
753,2019,10,2010,27,
756,2019,10,2010,42,
757,2019,10,2010,46,
759,2019,10,2010,11,
760,2019,10,2010,52,
762,2019,10,2012,35,
768,2019,10,2012,16,
769,2019,10,2012,25,
774,2019,10,2012,20,
781,2019,10,2012,39,
783,2019,10,2010,247,
785,2019,10,2010,308,
786,2019,10,2010,308,
787,2019,10,2010,292,
788,2019,10,2010,266,
789,2019,10,2010,147,
790,2019,10,2010,319,
792,2019,10,2010,228,
794,2019,10,2010,188,
795,2019,10,2010,188,
796,2019,10,2010,229,
799,2019,10,2010,361,
800,2019,10,2010,228,
802,2019,10,2010,266,
803,2019,10,2010,321,
804,2019,10,2010,336,
805,2019,10,2010,304,
810,2019,10,2010,300,
812,2019,10,2010,304,
813,2019,10,2010,184,
814,2019,10,2010,73,
815,2019,10,2010,227,
836,2019,10,2002,40,
837,2019,10,2002,3,
842,2019,10,2002,11,
843,2019,10,2002,14,
844,2019,10,2002,13,
845,2019,10,2002,63,
846,2019,10,2002,53,
847,2019,10,2002,34,
849,2019,10,2002,25,
856,2019,10,1997,211,
857,2019,10,2012,202,
860,2019,10,2005,32,
861,2019,10,2005,,
867,2019,10,2011,24,
875,2019,10,2011,73,
878,2019,10,2011,19,
879,2019,10,2011,19,
880,2019,10,2011,17,
881,2019,10,2011,17,
882,2019,10,2011,10,
883,2019,10,2011,14,
884,2019,10,2011,109,
886,2019,10,2011,15,
888,2019,10,2011,23,
889,2019,10,2011,18,
896,2019,10,2015,34,
897,2019,10,2015,55,
899,2019,10,2011,16,
900,2019,10,2011,,
904,2019,10,2005,140,
909,2019,10,2005,119,
910,2019,10,2005,129,
912,2019,10,2005,133,
913,2019,10,2005,83,
916,2019,10,2005,125,
917,2019,10,2005,89,
918,2019,10,2005,163,
922,2019,10,2005,118,
932,2019,10,2015,31,
934,2019,10,2015,21,
935,2019,10,2015,24,
936,2019,10,2015,16,
940,2019,10,2018,,
944,2019,10,2012,31,
945,2019,10,1999,5,
947,2019,10,1999,,
960,2019,10,1999,,
962,2019,10,1999,,
963,2019,10,1999,5,
968,2019,10,2012,,
1095,2019,10,2011,32,
1098,2019,10,2011,3,
1100,2019,10,2012,,
1101,2019,10,2012,160,
1103,2019,10,2012,21,
1111,2019,10,2012,62,
1115,2019,10,2012,51,
1182,2019,10,1994,188,
1185,2019,10,2007,53,
1190,2019,10,2018,4,
1191,2019,10,2018,9,
1196,2019,10,1984,425,
1197,2019,10,1992,4,
1198,2019,10,1990,80,
1199,2019,10,2004,,
1200,2019,10,1999,54,
1202,2019,10,1987,13,
1203,2019,10,1985,95,
1204,2019,10,1994,99,
1208,2019,10,2000,59,
1210,2019,10,1996,92,
1211,2019,10,2001,92,
1213,2019,10,2003,269,
1215,2019,10,1985,369,
1218,2019,10,1985,174,
1223,2019,10,1984,51,
1224,2019,10,1987,19,
1226,2019,10,1985,15,
1229,2019,10,1986,122,
1232,2019,10,1996,10,
1236,2019,10,1989,74,
1239,2019,10,1998,,
1242,2019,10,2004,36,
1243,2019,10,2004,31,
1245,2019,10,2002,102,
1247,2019,10,2002,66,
1248,2019,10,2002,53,
1249,2019,10,2002,35,
1250,2019,10,2002,108,
1251,2019,10,2002,88,
1252,2019,10,2002,70,
1253,2019,10,2002,36,
1254,2019,10,2002,67,
1255,2019,10,2002,109,
1260,2019,10,1982,135,
1261,2019,10,1978,162,
1263,2019,10,1997,331,
1264,2019,10,1998,145,
1265,2019,10,2005,297,
1267,2019,10,2005,247,
1268,2019,10,2005,300,
1269,2019,10,2005,323,
1270,2019,10,2005,255,
1271,2019,10,2005,260,
1272,2019,10,2005,155,
1273,2019,10,2005,322,
1274,2019,10,2005,227,
1275,2019,10,2005,251,
1276,2019,10,2005,251,
1282,2019,10,1991,203,
1285,2019,10,1995,61,
1286,2019,10,1995,,
1288,2019,10,1970,300,
1305,2019,10,1998,92,
1308,2019,10,1998,92,
1313,2019,10,1998,195,
1316,2019,10,1988,128,
1317,2019,10,2004,137,
1318,2019,10,2004,204,
1320,2019,10,1986,118,
1321,2019,10,1986,111,
1322,2019,10,1986,160,
1323,2019,10,2005,64,
1324,2019,10,2012,64,
1325,2019,10,1995,160,
1327,2019,10,1995,51,
1328,2019,10,2005,160,
1330,2019,10,2005,51,
1331,2019,10,2013,5,
1337,2019,10,1990,219,
1350,2019,10,2012,115,
1351,2019,10,2012,19,
1355,2019,10,2002,121,
1357,2019,10,2002,86,
1358,2019,10,2013,86,
1359,2019,10,1993,35,
1360,2019,10,1993,35,
1365,2019,10,2014,32,
1376,2019,10,2001,124,
1377,2019,10,2001,43,
1378,2019,10,2005,124,
1379,2019,10,2006,43,
1380,2019,10,2005,7,
1382,2019,10,2005,106,
1383,2019,10,2005,106,
1389,2019,10,1994,79,
1391,2019,10,1994,75,
