NDII_mean,NDVI_mean,Ref_ID,Year,driver_class,esa_lc_2021,event_start,gfc_lossyear
0.39963045716285706,0.42856407165527344,441,1986,,10,2008,
0.46905073523521423,0.43291181325912476,442,1986,,10,2008,
0.3046010136604309,0.6315761208534241,444,1986,,10,2005,
0.2808530628681183,0.6228026747703552,447,1986,,10,2005,
0.37334245443344116,0.5920548439025879,448,1986,,10,2005,
0.3532860577106476,0.550210714,449,1986,,10,2005,
0.269773394,0.5565531849861145,450,1986,,10,2005,
0.39503785967826843,0.6097220778465271,451,1986,,10,2005,
0.3241611123085022,0.5561967492103577,452,1986,,10,2005,
0.3197304308414459,0.39369723200798035,454,1986,,10,2005,
0.3568524718284607,0.6361756324768066,455,1986,,10,1994,
0.3929314911365509,0.614748478,457,1986,,10,1994,
0.40690767765045166,0.5592527389526367,459,1986,,10,1994,
0.3944598436355591,0.5624899864196777,460,1986,,10,1994,
0.33871519565582275,0.6364400386810303,461,1986,,10,1994,
0.40523451566696167,0.5534312129020691,462,1986,,10,1994,
0.3910563290119171,0.6581823825836182,463,1986,,10,1994,
0.3730586767196655,0.44625380635261536,464,1986,,10,2005,
0.4412541389465332,0.46405959129333496,471,1986,,10,1988,
0.2755703032016754,0.658949614,477,1986,,10,2010,
0.066734813,0.40061354637145996,479,1986,,10,1997,
0.21201765537261963,0.4503442347049713,480,1986,,10,1997,
0.047884609550237656,0.3769899010658264,482,1986,,10,1997,
0.11471733450889587,0.4531269669532776,487,1986,,10,1997,
0.2871847152709961,0.4071677029132843,489,1986,,10,1997,
0.35464513301849365,0.6061531901359558,494,1986,,10,1997,
0.15406712889671326,0.3940310478210449,496,1986,,10,1997,
0.1360444277524948,0.41018539667129517,498,1986,,10,1997,
0.22302496433258057,0.5089690089225769,504,1986,,10,1997,
0.15254336595535278,0.44934603571891785,511,1986,,10,1997,
0.020408030599355698,0.3950750529766083,519,1986,,10,1997,
0.16173800826072693,0.4614408612251282,526,1986,,10,1997,
0.28822949528694153,0.47989562153816223,529,1986,,10,1997,
0.017808232456445694,0.38221246004104614,530,1986,,10,1997,
0.42700475454330444,0.5741457939147949,531,1986,,10,1997,
0.3786720633506775,0.5056750774383545,532,1986,,10,1997,
0.033606607,0.3092522919178009,533,1986,,10,1997,
0.23408867418766022,0.5379164814949036,534,1986,,10,1997,
0.18234099447727203,0.46443405747413635,535,1986,,10,1997,
0.089206785,0.3889451324939728,536,1986,,10,1997,
0.077069186,0.39235979318618774,539,1986,,10,1997,
0.4222521483898163,0.6073721051216125,540,1986,,10,1997,
0.24135948717594147,0.5088781714439392,542,1986,,10,1997,
0.18970422446727753,0.40917477011680603,543,1986,,10,1997,
0.21928565204143524,0.44644153118133545,544,1986,,10,1997,
0.41005077958106995,0.5118499398231506,545,1986,,10,1997,
0.33143067359924316,0.5474998950958252,546,1986,,10,1997,
0.16540923714637756,0.43266168236732483,547,1986,,10,1997,
0.34081846475601196,0.5463100671768188,550,1986,,10,1997,
0.17068655788898468,0.40587711334228516,552,1986,,10,1997,
0.005167769,0.375169039,553,1986,,10,1997,
0.050193823873996735,0.3744364380836487,554,1986,,10,1997,
0.063306935,0.35230016708374023,557,1986,,10,1997,
0.047684915363788605,0.4284903109073639,558,1986,,10,1997,
-0.013070051,0.35794565081596375,560,1986,,10,1997,
0.1806696504354477,0.5071349143981934,561,1986,,10,1997,
-0.05671851,0.372181773,562,1986,,10,1997,
0.067625955,0.38522908091545105,565,1986,,10,1997,
0.1272820234298706,0.4341444969177246,573,1986,,10,1997,
0.13817733526229858,0.389951617,577,1986,,10,1997,
0.34737908840179443,0.5353447794914246,578,1986,,10,1997,
0.4809492528438568,0.5889939069747925,579,1986,,10,1997,
0.3324134945869446,0.45599469542503357,583,1986,,10,1997,
0.3115154504776001,0.4364532232284546,584,1986,,10,1997,
0.3842848837375641,0.5457363128662109,585,1986,,10,1997,
0.40172091126441956,0.6321237087249756,586,1986,,10,1997,
0.38330891728401184,0.5909442901611328,588,1986,,10,1997,
0.410631388,0.5422274470329285,589,1986,,10,1997,
0.19975042343139648,0.43900924921035767,590,1986,,10,1997,
0.1553407460451126,0.4218771755695343,591,1986,,10,1997,
0.13467389345169067,0.4495655298233032,595,1986,,10,2001,
0.081955083,0.30523568391799927,596,1986,,10,2001,
0.103316531,0.516310453,597,1986,,10,2001,
0.13422590494155884,0.46280601620674133,598,1986,,10,2001,
0.15464341640472412,0.43262794613838196,601,1986,,10,2001,
0.1680431216955185,0.4742727279663086,604,1986,,10,2001,
0.1641414761543274,0.37968263030052185,605,1986,,10,2001,
0.074321926,0.40456295013427734,606,1986,,10,2001,
0.1848524659872055,0.4318934679031372,609,1986,,10,2001,
0.1551273614168167,0.42705368995666504,610,1986,,10,2001,
0.1067386269569397,0.4647367000579834,615,1986,,10,2001,
0.06264849,0.5425002574920654,616,1986,,10,2001,
0.3202051818370819,0.6093264818191528,619,1986,,10,2001,
0.1549120396375656,0.3592013120651245,623,1986,,10,2001,
0.014802726916968822,0.41860470175743103,624,1986,,10,2001,
0.099421561,0.46552059054374695,625,1986,,10,2001,
0.088202246,0.38056042790412903,627,1986,,10,2001,
0.18629391491413116,0.5279658436775208,628,1986,,10,2001,
0.074936457,0.3175337016582489,630,1986,,10,2001,
0.11850874871015549,0.44620606303215027,632,1986,,10,2001,
0.1235472708940506,0.2829066216945648,633,1986,,10,2001,
0.1455223560333252,0.4451868236064911,636,1986,,10,2001,
0.196991429,0.6687400937080383,637,1986,,10,2001,
0.081695214,0.3906936049461365,639,1986,,10,2001,
0.085974216,0.5073434710502625,644,1986,,10,2001,
0.10626532882452011,0.5157490968704224,649,1986,,10,2001,
0.29425349831581116,0.7697339057922363,678,1986,,10,1978,
0.3261861205101013,0.6861293911933899,680,1986,,10,1978,
0.445520818,0.2886394262313843,691,1986,,10,1994,
0.24218085408210754,0.5067559480667114,707,1986,,10,2010,
0.2782648801803589,0.5418890118598938,709,1986,,10,1987,
,,711,1986,,10,1997,
0.2484026998281479,0.6481140851974487,721,1986,,10,1976,
0.071781904,0.38127392530441284,722,1986,,10,2006,
0.11257383972406387,0.5937865972518921,724,1986,,10,1998,
0.35505273938179016,0.7882066965103149,728,1986,,10,2003,
0.36352652311325073,0.7591776251792908,729,1986,,10,2003,
0.38655760884284973,0.8066372871398926,730,1986,,10,2003,
0.3583415448665619,0.7744567394256592,731,1986,,10,2003,
0.4779347777366638,0.8378714323043823,732,1986,,10,2003,
0.38058292865753174,0.7886727452278137,733,1986,,10,2003,
0.43281257152557373,0.8499570488929749,734,1986,,10,2003,
0.48085978627204895,0.784305215,736,1986,,10,2003,
0.4414865970611572,0.780015767,743,1986,,10,2008,
0.3586137592792511,0.7082945704460144,745,1986,,10,2008,
0.2460237443447113,0.6029015779495239,747,1986,,10,1978,
0.28202518820762634,0.6505354642868042,749,1986,,10,1978,
-0.037594419,0.4598701596260071,751,1986,,10,2010,
0.13254162669181824,0.5591872334480286,752,1986,,10,2010,
-0.034974582,0.44558262825012207,753,1986,,10,2010,
0.013531507,0.5524594783782959,756,1986,,10,2010,
0.001084458,0.56205976,757,1986,,10,2010,
0.087120965,0.501905084,759,1986,,10,2010,
0.12987075746059418,0.5609857439994812,760,1986,,10,2010,
0.3453823924064636,0.36158671975135803,762,1986,,10,2012,
0.45385468006134033,0.3566848039627075,768,1986,,10,2012,
0.4341844320297241,0.41216960549354553,769,1986,,10,2012,
0.4169289767742157,0.4492476284503937,774,1986,,10,2012,
0.38253727555274963,0.4340478181838989,781,1986,,10,2012,
0.35505643486976624,0.7711443305015564,783,1986,,10,2010,
0.3557380437850952,0.7860924005508423,785,1986,,10,2010,
0.3807121217250824,0.8344386219978333,786,1986,,10,2010,
0.36137816309928894,0.7879045605659485,787,1986,,10,2010,
0.41336843371391296,0.8423417806625366,788,1986,,10,2010,
0.3512013256549835,0.7550813555717468,789,1986,,10,2010,
0.380967379,0.8138867020606995,790,1986,,10,2010,
0.3967391550540924,0.8053311705589294,792,1986,,10,2010,
0.3747326135635376,0.8046838641166687,794,1986,,10,2010,
0.3747326135635376,0.8046838641166687,795,1986,,10,2010,
0.3364752233028412,0.7214316129684448,796,1986,,10,2010,
0.3799402415752411,0.7765733003616333,799,1986,,10,2010,
0.3967391550540924,0.8053311705589294,800,1986,,10,2010,
0.3543802499771118,0.7972050309181213,802,1986,,10,2010,
0.4026409685611725,0.856643558,803,1986,,10,2010,
0.3398973345756531,0.7264230847358704,804,1986,,10,2010,
0.4069514572620392,0.8140230178833008,805,1986,,10,2010,
0.36316436529159546,0.818112314,810,1986,,10,2010,
0.37321555614471436,0.8053317666053772,812,1986,,10,2010,
0.3259233236312866,0.747231662,813,1986,,10,2010,
0.16293299198150635,0.5176299810409546,814,1986,,10,2010,
0.3640461266040802,0.8236666321754456,815,1986,,10,2010,
0.40873685479164124,0.7376918196678162,836,1986,,10,2002,
0.2729390561580658,0.5924952626228333,837,1986,,10,2002,
0.19082772731781006,0.5418036580085754,842,1986,,10,2002,
0.15333282947540283,0.5471699237823486,843,1986,,10,2002,
0.1631811410188675,0.524180532,844,1986,,10,2002,
0.2074889838695526,0.5430632829666138,845,1986,,10,2002,
0.2122654914855957,0.5656810402870178,846,1986,,10,2002,
0.17533840239048004,0.5329743027687073,847,1986,,10,2002,
0.25466716289520264,0.60706389,849,1986,,10,2002,
,,856,1986,,10,1997,
0.12096186727285385,0.5466848015785217,857,1986,,10,2012,
0.335125208,0.4152849316596985,860,1986,,10,2005,
0.1817672997713089,0.2861640751361847,861,1986,,10,2005,
0.04223606,0.5461583733558655,867,1986,,10,2011,
0.15029001235961914,0.5609877109527588,875,1986,,10,2011,
-0.044241894,0.4473364055156708,878,1986,,10,2011,
-0.03349204,0.4511377215385437,879,1986,,10,2011,
0.066257916,0.49477389454841614,880,1986,,10,2011,
0.066257916,0.49477389454841614,881,1986,,10,2011,
-0.09983211,0.3761400580406189,882,1986,,10,2011,
-0.12747252,0.37511926889419556,883,1986,,10,2011,
0.1608843207359314,0.6244381666183472,884,1986,,10,2011,
-0.134597212,0.3366203308105469,886,1986,,10,2011,
-0.084112376,0.3781813383102417,888,1986,,10,2011,
-0.041075956,0.41352933645248413,889,1986,,10,2011,
-0.051335491,0.39567989110946655,896,1986,,10,2015,
0.062312093,0.4663310945034027,897,1986,,10,2015,
-0.067429259,0.41095298528671265,899,1986,,10,2011,
-0.0090484,0.4216553568840027,900,1986,,10,2011,
0.1861783117055893,0.5054524540901184,904,1986,,10,2005,
0.3060077726840973,0.5792968273162842,909,1986,,10,2005,
0.328748494,0.48531994223594666,910,1986,,10,2005,
0.2334287464618683,0.42377516627311707,912,1986,,10,2005,
0.4119327962398529,0.6417431831359863,913,1986,,10,2005,
0.32839900255203247,0.6122762560844421,916,1986,,10,2005,
0.23910507559776306,0.5526555776596069,917,1986,,10,2005,
0.2877810299396515,0.5713639855384827,918,1986,,10,2005,
0.23549999296665192,0.5160078406333923,922,1986,,10,2005,
0.11648291349411011,0.43165192008018494,932,1986,,10,2015,
0.19601157307624817,0.4799755811691284,934,1986,,10,2015,
0.11656136810779572,0.4241662323474884,935,1986,,10,2015,
0.3154864013195038,0.48069074749946594,936,1986,,10,2015,
0.29722100496292114,0.49826210737228394,940,1986,,10,2018,
0.027574472,0.4497896730899811,944,1986,,10,2012,
-0.059277941,0.30098745226860046,945,1986,,10,1999,
-0.036828689,0.1009952574968338,947,1986,,10,1999,
0.10874714702367783,0.33440276980400085,960,1986,,10,1999,
-0.019790592,0.17735695838928223,962,1986,,10,1999,
-0.059277941,0.30098745226860046,963,1986,,10,1999,
0.16529671847820282,0.39924612641334534,968,1986,,10,2012,
-0.049925089,0.39456793665885925,1095,1986,,10,2011,
0.1480637490749359,0.6468105912208557,1098,1986,,10,2011,
0.27004551887512207,0.48840779066085815,1100,1986,,10,2012,
0.168346569,0.5533592700958252,1101,1986,,10,2012,
0.04205218,0.39467447996139526,1103,1986,,10,2012,
0.029223619028925896,0.3963366150856018,1111,1986,,10,2012,
-0.016409876,0.382661372,1115,1986,,10,2012,
0.24082596600055695,0.4900588393211365,1182,1986,,10,1994,
0.31247183680534363,0.5244826674461365,1185,1986,,10,2007,
0.005825507,0.2597699761390686,1190,1986,,10,2018,
0.009124236,0.23664936423301697,1191,1986,,10,2018,
,,1196,1986,,10,1984,
0.088456377,0.6012325286865234,1197,1986,,10,1992,
-0.035972558,0.5015803575515747,1198,1986,,10,1990,
-0.15840441,0.34178048372268677,1199,1986,,10,2004,
0.13107377290725708,0.5824518799781799,1200,1986,,10,1999,
0.18555431067943573,0.5776754021644592,1202,1986,,10,1987,
0.41401994228363037,0.21370430290699005,1203,1986,,10,1985,
0.061357319355010986,0.4670550227165222,1204,1986,,10,1994,
0.31969815492630005,0.6173130869865417,1208,1986,,10,2000,
0.49556952714920044,0.4117211103439331,1210,1986,,10,1996,
0.34258976578712463,0.39811500906944275,1211,1986,,10,2001,
0.35827791690826416,0.514799178,1213,1986,,10,2003,
0.23787201941013336,0.6220788359642029,1215,1986,,10,1985,
0.2228848934173584,0.6751559376716614,1218,1986,,10,1985,
0.24552473425865173,0.6908115148544312,1223,1986,,10,1984,
0.25478318333625793,0.4449445307254791,1224,1986,,10,1987,
0.040235858,0.4184597432613373,1226,1986,,10,1985,
0.5666106939315796,0.48836806416511536,1229,1986,,10,1986,
0.007359819,0.16333730518817902,1232,1986,,10,1996,
0.4298532009124756,0.3183194696903229,1236,1986,,10,1989,
-0.093444616,0.24338483810424805,1239,1986,,10,1998,
0.16299164295196533,0.40864887833595276,1242,1986,,10,2004,
0.18406088650226593,0.3996565341949463,1243,1986,,10,2004,
0.28258493542671204,0.7072260975837708,1245,1986,,10,2002,
0.15948782861232758,0.4396742582321167,1247,1986,,10,2002,
0.17053772509098053,0.44143781065940857,1248,1986,,10,2002,
0.13340871036052704,0.48281776905059814,1249,1986,,10,2002,
0.24913576245307922,0.7043887972831726,1250,1986,,10,2002,
0.2298208326101303,0.5657909512519836,1251,1986,,10,2002,
0.26884907484054565,0.4887915551662445,1252,1986,,10,2002,
0.18308836221694946,0.5733479261398315,1253,1986,,10,2002,
0.13296449184417725,0.46349865198135376,1254,1986,,10,2002,
0.2650790810585022,0.6166895031929016,1255,1986,,10,2002,
0.4042588770389557,0.8140318393707275,1260,1986,,10,1982,
0.33402085304260254,0.7933824062347412,1261,1986,,10,1978,
0.38230326771736145,0.7919666767120361,1263,1986,,10,1997,
0.47497355937957764,0.6960301399230957,1264,1986,,10,1998,
0.36287444829940796,0.8091025948524475,1265,1986,,10,2005,
0.35505643486976624,0.7711443305015564,1267,1986,,10,2005,
0.36316436529159546,0.818112314,1268,1986,,10,2005,
0.38072386384010315,0.8376063108444214,1269,1986,,10,2005,
0.3894791305065155,0.8665700554847717,1270,1986,,10,2005,
0.3835597336292267,0.8486467003822327,1271,1986,,10,2005,
0.37000584602355957,0.8111047148704529,1272,1986,,10,2005,
0.3860728442668915,0.7965447902679443,1273,1986,,10,2005,
0.37243932485580444,0.7875950932502747,1274,1986,,10,2005,
0.3772823214530945,0.8067603707313538,1275,1986,,10,2005,
0.37736406922340393,0.7728348970413208,1276,1986,,10,2005,
0.13925495743751526,0.5810871124267578,1282,1986,,10,1991,
-0.043791551,0.319237083,1285,1986,,10,1995,
-0.046708014,0.3987666368484497,1286,1986,,10,1995,
0.24188746511936188,0.4681363105773926,1288,1986,,10,1970,
0.46960633993148804,0.354530394,1305,1986,,10,1998,
0.3444003760814667,0.48070117831230164,1308,1986,,10,1998,
0.47559452056884766,0.6174999475479126,1313,1986,,10,1998,
0.30440422892570496,0.5723164081573486,1316,1986,,10,1988,
0.42452389001846313,0.5661141276359558,1317,1986,,10,2004,
0.4712667763233185,0.4821189045906067,1318,1986,,10,2004,
0.46303045749664307,0.6270008683204651,1320,1986,,10,1986,
0.47915899753570557,0.4997178018093109,1321,1986,,10,1986,
0.39500653743743896,0.5602867007255554,1322,1986,,10,1986,
0.23048058152198792,0.5848055481910706,1323,1986,,10,2005,
0.23048058152198792,0.5848055481910706,1324,1986,,10,2012,
0.40418943762779236,0.5639510750770569,1325,1986,,10,1995,
-0.003807098,0.34731101989746094,1327,1986,,10,1995,
0.40418943762779236,0.5639510750770569,1328,1986,,10,2005,
-0.003807098,0.34731101989746094,1330,1986,,10,2005,
0.023428963497281075,0.46418607234954834,1331,1986,,10,2013,
0.13150186836719513,0.4492006301879883,1337,1986,,10,1990,
0.24200250208377838,0.6694951057434082,1350,1986,,10,2012,
0.20509718358516693,0.5328632593154907,1351,1986,,10,2012,
0.21127720177173615,0.667985737,1355,1986,,10,2002,
0.2687978744506836,0.7171080708503723,1357,1986,,10,2002,
0.2687978744506836,0.7171080708503723,1358,1986,,10,2013,
-0.064794861,0.3291493058204651,1359,1986,,10,1993,
-0.064794861,0.3291493058204651,1360,1986,,10,1993,
-0.055778895,0.30529502034187317,1365,1986,,10,2014,
0.2200821489095688,0.44795915484428406,1376,1986,,10,2001,
0.14162860810756683,0.57376498,1377,1986,,10,2001,
0.2200821489095688,0.44795915484428406,1378,1986,,10,2005,
0.14162860810756683,0.57376498,1379,1986,,10,2006,
0.008451673,0.28610530495643616,1380,1986,,10,2005,
0.1164899617433548,0.35767853260040283,1382,1986,,10,2005,
0.1164899617433548,0.35767853260040283,1383,1986,,10,2005,
0.028145075,0.43889397382736206,1389,1986,,10,1994,
0.20178665220737457,0.5439121723175049,1391,1986,,10,1994,
0.27185437083244324,0.5442050099372864,1400,1986,,10,2004,
0.13786616921424866,0.5400824546813965,1405,1986,,10,1994,
0.32260552048683167,0.6618497967720032,1406,1986,,10,1994,
0.13786616921424866,0.5400824546813965,1407,1986,,10,1994,
0.32260552048683167,0.6618497967720032,1408,1986,,10,1994,
0.13786616921424866,0.5400824546813965,1409,1986,,10,1994,
0.32260552048683167,0.6618497967720032,1410,1986,,10,1994,
0.49647727608680725,0.3187755346298218,1418,1986,,10,1993,
0.4586998522281647,0.6113491654396057,1421,1986,,10,1993,
0.507979691,0.27636203169822693,1425,1986,,10,1993,
0.5666580200195312,0.3623449504375458,1426,1986,,10,1993,
0.47137901186943054,0.4111236333847046,1429,1986,,10,2003,
0.2778824269771576,0.5615620017051697,1430,1986,,10,2003,
0.24999375641345978,0.5456691384315491,1431,1986,,10,2003,
0.1426391750574112,0.5207757949829102,1437,1986,,10,1989,
0.2176971584558487,0.535489559,1441,1986,,10,1989,
0.3091549277305603,0.4300251603126526,1449,1986,,10,1989,
0.2439584732055664,0.6771188974380493,1454,1986,,10,1989,
0.32980141043663025,0.5477383136749268,1455,1986,,10,1989,
0.2540556490421295,0.5577601790428162,1460,1986,,10,1989,
0.17810606956481934,0.20822343230247498,1461,1986,,10,1989,
0.092362687,0.40302568674087524,1473,1986,,10,2012,
0.39223042130470276,0.6559669375419617,1475,1986,,10,2000,
0.029246811,0.3205481469631195,1478,1986,,10,1994,
0.12510401010513306,0.4468603730201721,1484,1986,,10,1994,
-0.092468545,0.3173862099647522,1485,1986,,10,1994,
0.12841157615184784,0.47550222277641296,1489,1986,,10,1994,
-0.065621436,0.31909897923469543,1490,1986,,10,1994,
0.17786580324172974,0.5297403931617737,1492,1986,,10,1994,
-0.060271334,0.3256431221961975,1493,1986,,10,1994,
-0.101005033,0.24158532917499542,1501,1986,,10,1994,
0.22462601959705353,0.5188356637954712,1503,1986,,10,1994,
-0.072349429,0.28381186723709106,1506,1986,,10,1994,
0.025984233245253563,0.3616355061531067,1508,1986,,10,1994,
-0.005059987,0.3391803205013275,1511,1986,,10,1994,
0.3069502115249634,0.5152391791343689,1526,1986,,10,1990,
0.1754317581653595,0.5449755787849426,1527,1986,,10,1990,
0.29239675402641296,0.5255848169326782,1528,1986,,10,1990,
0.3355078399181366,0.5994163751602173,1529,1986,,10,1990,
0.28816401958465576,0.6075958013534546,1530,1986,,10,1990,
0.23936814069747925,0.4647170305252075,1531,1986,,10,1990,
0.11341578513383865,0.43568313121795654,1537,1986,,10,2004,
0.1843782663345337,0.5008546710014343,1538,1986,,10,2004,
0.4216303527355194,0.3695411682128906,1540,1986,,10,2004,
0.3878912329673767,0.3014097213745117,1544,1986,,10,2004,
0.3652218282222748,0.42683911323547363,1546,1986,,10,2004,
0.25263941287994385,0.415509433,1547,1986,,10,2004,
0.27419978380203247,0.41657063364982605,1548,1986,,10,2004,
0.20158497989177704,0.4833855628967285,1555,1986,,10,2000,
0.16152465343475342,0.4789344072341919,1558,1986,,10,2000,
0.14153353869915009,0.5553872585296631,1559,1986,,10,2005,
0.5943679213523865,0.43056803941726685,1563,1986,,10,2004,
0.3322647511959076,0.6055841445922852,1580,1986,,10,1992,
0.18851196765899658,0.4681835174560547,1595,1986,,10,2003,
0.12012095004320145,0.40979647636413574,1598,1986,,10,2007,
0.022572210058569908,0.3571234941482544,1599,1986,,10,2007,
0.10950418561697006,0.4437994360923767,1600,1986,,10,2017,
0.16604015231132507,0.3859531879425049,1606,1986,,10,2015,
0.40206119418144226,0.3019113540649414,811,1986,3,10,2010,
0.40206119418144226,0.3019113540649414,1266,1986,3,10,2005,
0.3880489766597748,0.8081819415092468,1281,1986,3,10,2005,
0.181147501,0.6091798543930054,39,1986,4,10,2010,
,,73,1986,4,10,2010,
0.23010140657424927,0.5413575768470764,79,1986,4,10,2010,
0.4392859935760498,0.7217890024185181,81,1986,4,10,2010,
0.30276936292648315,0.6532843112945557,82,1986,4,10,2010,
0.3481811285018921,0.7007536888122559,149,1986,4,10,2010,
0.13524362444877625,0.49034279584884644,264,1986,4,10,2002,
0.16472689807415009,0.5821709632873535,295,1986,4,10,2002,
0.285996675,0.6631990671157837,314,1986,4,10,2002,
0.5482473373413086,0.3766481578350067,396,1986,4,10,2005,
0.18559114634990692,0.4466727077960968,400,1986,4,10,1975,
0.18866659700870514,0.4859755337238312,403,1986,4,10,1996,
0.19755664467811584,0.5809198021888733,406,1986,4,10,2005,
0.4283856749534607,0.37481003999710083,411,1986,4,10,1999,
0.24737153947353363,0.5278574824333191,414,1986,4,10,1978,
0.2516326606273651,0.40597930550575256,443,1986,4,10,2005,
0.372080535,0.5709174275398254,445,1986,4,10,2005,
0.34399694204330444,0.5443538427352905,446,1986,4,10,2005,
0.19723905622959137,0.5755577683448792,453,1986,4,10,2005,
0.331294447,0.6218479871749878,458,1986,4,10,1994,
0.3636527359485626,0.46448877453804016,467,1986,4,10,2005,
0.4373787045478821,0.5529760718345642,468,1986,4,10,2005,
0.2539233863353729,0.5202335119247437,481,1986,4,10,1997,
0.3664911091327667,0.5458935499191284,500,1986,4,10,1997,
0.3413375914096832,0.5743179321289062,509,1986,4,10,1997,
0.170974463,0.39710375666618347,510,1986,4,10,1997,
0.2494506686925888,0.5084480047225952,512,1986,4,10,1997,
0.4348466396331787,0.5887820720672607,513,1986,4,10,1997,
0.2932974100112915,0.5341170430183411,514,1986,4,10,1997,
0.28744521737098694,0.5213391780853271,516,1986,4,10,1997,
0.3862212002277374,0.49444544315338135,518,1986,4,10,1997,
0.39632487297058105,0.5953279733657837,522,1986,4,10,1997,
0.16167712211608887,0.44178900122642517,548,1986,4,10,1997,
0.11288841813802719,0.4162972569465637,570,1986,4,10,1997,
0.17364801466464996,0.4977102279663086,572,1986,4,10,1997,
0.12470506131649017,0.4026373326778412,574,1986,4,10,1997,
0.1903625875711441,0.4807955324649811,575,1986,4,10,1997,
0.1615815907716751,0.44986844062805176,580,1986,4,10,1997,
,,652,1986,4,10,2010,
0.38102245330810547,0.7186578512191772,653,1986,4,10,2010,
0.061240528,0.531521201,662,1986,4,10,1988,
0.3464469909667969,0.6167389750480652,663,1986,4,10,1988,
0.25043538212776184,0.5873897075653076,665,1986,4,10,1988,
0.47613978385925293,0.7708536982536316,669,1986,4,10,1988,
0.36759644746780396,0.6111394166946411,672,1986,4,10,1988,
0.30371037125587463,0.5697317719459534,673,1986,4,10,1988,
0.1835431158542633,0.4981587827205658,677,1986,4,10,1978,
0.35584163665771484,0.7762326598167419,681,1986,4,10,1978,
0.4161810874938965,0.8551826477050781,683,1986,4,10,1978,
0.283227801,0.6426073312759399,685,1986,4,10,2003,
0.28230544924736023,0.6385449171066284,686,1986,4,10,2003,
0.4144020974636078,0.6641245484352112,687,1986,4,10,2003,
0.4717743396759033,0.40912896394729614,692,1986,4,10,1999,
0.14236275851726532,0.6049723625183105,713,1986,4,10,1984,
-0.01307755,0.250280499,718,1986,4,10,2005,
0.14830555021762848,0.6262757778167725,723,1986,4,10,1998,
0.086042218,0.5793251395225525,725,1986,4,10,1998,
0.2657136619091034,0.6044744253158569,726,1986,4,10,2000,
0.097100273,0.5351163148880005,755,1986,4,10,2010,
0.4074496924877167,0.832909346,806,1986,4,10,2010,
0.32282501459121704,0.5375961065292358,807,1986,4,10,2010,
0.4075964689254761,0.8251991271972656,809,1986,4,10,2010,
0.4309313893318176,0.7173434495925903,818,1986,4,10,2002,
0.4556792974472046,0.7212256193161011,820,1986,4,10,2002,
0.3065195381641388,0.6696287989616394,822,1986,4,10,2002,
0.25400832295417786,0.6157601475715637,823,1986,4,10,2002,
0.3119337558746338,0.6271732449531555,828,1986,4,10,2002,
0.45155951380729675,0.6847023963928223,839,1986,4,10,2002,
0.43071869015693665,0.6834183931350708,850,1986,4,10,2002,
0.36761656403541565,0.6736154556274414,851,1986,4,10,2002,
0.42444056272506714,0.5451261401176453,895,1986,4,10,2015,
-0.027500506,0.3556487262248993,898,1986,4,10,2015,
0.18863366544246674,0.5701974630355835,901,1986,4,10,2005,
0.19231685996055603,0.5346002578735352,902,1986,4,10,2005,
0.047994029,0.37333694100379944,903,1986,4,10,2005,
0.13784505426883698,0.3800358176231384,905,1986,4,10,2005,
0.1890857070684433,0.5803580284118652,906,1986,4,10,2005,
0.292030394,0.571068525,907,1986,4,10,2005,
0.3389661908149719,0.5865944623947144,908,1986,4,10,2005,
0.111946702,0.5413332581520081,911,1986,4,10,2005,
0.433368981,0.5691372752189636,914,1986,4,10,2005,
0.29356786608695984,0.6479517817497253,915,1986,4,10,2005,
0.2713989019393921,0.5985954999923706,919,1986,4,10,2005,
0.2509254813194275,0.5365741848945618,920,1986,4,10,2005,
0.28103914856910706,0.5942782163619995,921,1986,4,10,2005,
0.1261747032403946,0.3704293668270111,926,1986,4,10,2002,
0.23674778640270233,0.5896387100219727,937,1986,4,10,2015,
0.33850204944610596,0.5228064060211182,938,1986,4,10,2015,
0.065479726,0.3731841444969177,943,1986,4,10,2002,
0.21967346966266632,0.6603801846504211,1094,1986,4,10,2011,
0.31303873658180237,0.6552496552467346,1194,1986,4,10,2018,
0.3343280255794525,0.6130403280258179,1205,1986,4,10,1992,
0.5218186378479004,0.20370103418827057,1207,1986,4,10,2001,
0.093731694,0.5402513742446899,1216,1986,4,10,1999,
0.19185283780097961,0.6330186724662781,1217,1986,4,10,1999,
0.15650984644889832,0.5984592437744141,1221,1986,4,10,1986,
0.2020682394504547,0.4940563142299652,1227,1986,4,10,1985,
0.1170283779501915,0.5399735569953918,1246,1986,4,10,2002,
0.2772826552391052,0.5134871006011963,1258,1986,4,10,2000,
0.5261337757110596,0.4301603436470032,1259,1986,4,10,2005,
0.3558253049850464,0.7556087374687195,1262,1986,4,10,1997,
0.18240860104560852,0.6123334765434265,1304,1986,4,10,2011,
0.4394979178905487,0.604976475,1312,1986,4,10,1998,
0.17442360520362854,0.5106619596481323,1314,1986,4,10,1998,
0.3530435562133789,0.636981189,1315,1986,4,10,2012,
0.2632753849029541,0.6380369663238525,1332,1986,4,10,2004,
0.3260303735733032,0.6368374824523926,1333,1986,4,10,2004,
0.3283963203430176,0.671566904,1334,1986,4,10,2004,
0.2713455855846405,0.638020396,1335,1986,4,10,2004,
0.11992472410202026,0.272604376,1336,1986,4,10,1990,
