Ref_ID,Year,driver_class,esa_lc_2021,event_start,VOD_L-Band,gfc_lossyear
1524,2016,4,10,2017,0.31871029998328115,
1525,2016,4,10,2017,0.31871029998328115,
1532,2016,4,10,2004,0.3856491304658691,
1534,2016,4,10,2004,0.39107904126599813,
1535,2016,4,10,2004,0.39107904126599813,
1536,2016,4,10,2004,0.3957353909831321,
1539,2016,4,10,2004,0.37369556880761423,
1561,2016,4,10,2004,0.3183937673777441,
1565,2016,4,10,1983,0.15378977666909546,
1566,2016,4,10,1983,0.15039342585591825,
1567,2016,4,10,1983,0.16298092662982344,
1568,2016,4,10,1983,0.16943804857015912,
1570,2016,4,10,1983,0.15378977666909546,
1571,2016,4,10,1983,0.15039342585591825,
1572,2016,4,10,1983,0.16298092662982344,
1573,2016,4,10,1983,0.16943804857015912,
1576,2016,4,10,1992,0.28517483279463945,
1577,2016,4,10,1992,0.3044535162558533,
1578,2016,4,10,1992,0.26253885351335776,
1579,2016,4,10,1992,0.23423221477057113,
1581,2016,4,10,1992,0.267646059,
1582,2016,4,10,1992,0.23423221477057113,
1583,2016,4,10,1992,0.25049172950420695,
1584,2016,4,10,1992,0.10746543726106143,
1586,2016,4,10,1992,0.15780320958515948,
1589,2016,4,10,2003,0.1928877792325227,
1591,2016,4,10,2003,0.3291499192444708,
1592,2016,4,10,2003,0.3443274721309515,
9,2016,5,10,2010,0.18415406771909631,
11,2016,5,10,2010,0.22214268373736132,
12,2016,5,10,2010,0.22214268373736132,
14,2016,5,10,2010,0.22214268373736132,
15,2016,5,10,2010,0.22214268373736132,
16,2016,5,10,2010,0.22214268373736132,
17,2016,5,10,2010,0.22214268373736132,
19,2016,5,10,2010,0.22214268373736132,
20,2016,5,10,2010,0.18415406771909631,
27,2016,5,10,2010,0.22214268373736132,
30,2016,5,10,2010,0.22214268373736132,
35,2016,5,10,2010,0.22214268373736132,
40,2016,5,10,2010,0.19370529900706893,
42,2016,5,10,2010,0.18415406771909631,
50,2016,5,10,2010,0.19370529900706893,
51,2016,5,10,2010,0.18415406771909631,
54,2016,5,10,2010,0.19370529900706893,
66,2016,5,10,2010,0.18344901824734663,
67,2016,5,10,2010,0.18344901824734663,
69,2016,5,10,2010,0.18344901824734663,
70,2016,5,10,2010,0.18344901824734663,
71,2016,5,10,2010,0.18344901824734663,
72,2016,5,10,2010,0.18344901824734663,
80,2016,5,10,2010,0.1776811146594245,
95,2016,5,10,2010,0.1959129249510092,
96,2016,5,10,2010,0.1776811146594245,
99,2016,5,10,2010,0.1776811146594245,
101,2016,5,10,2010,0.1776811146594245,
102,2016,5,10,2010,0.1776811146594245,
103,2016,5,10,2010,0.1776811146594245,
104,2016,5,10,2010,0.1776811146594245,
105,2016,5,10,2010,0.16025599376179261,
106,2016,5,10,2010,0.1959129249510092,
107,2016,5,10,2010,0.16025599376179261,
109,2016,5,10,2010,0.16025599376179261,
111,2016,5,10,2010,0.16025599376179261,
112,2016,5,10,2010,0.16025599376179261,
113,2016,5,10,2010,0.16025599376179261,
117,2016,5,10,2010,0.18415406771909631,
118,2016,5,10,2010,0.1959129249510092,
122,2016,5,10,2010,0.18415406771909631,
123,2016,5,10,2010,0.18415406771909631,
125,2016,5,10,2010,0.18415406771909631,
126,2016,5,10,2010,0.18415406771909631,
127,2016,5,10,2010,0.18415406771909631,
128,2016,5,10,2010,0.18415406771909631,
129,2016,5,10,2010,0.1959129249510092,
131,2016,5,10,2010,0.18415406771909631,
132,2016,5,10,2010,0.18415406771909631,
133,2016,5,10,2010,0.18415406771909631,
134,2016,5,10,2010,0.18415406771909631,
135,2016,5,10,2010,0.18415406771909631,
139,2016,5,10,2010,0.18415406771909631,
140,2016,5,10,2010,0.1959129249510092,
141,2016,5,10,2010,0.20393096134633568,
144,2016,5,10,2010,0.21271427517752273,
145,2016,5,10,2010,0.1959129249510092,
147,2016,5,10,2010,0.21271427517752273,
148,2016,5,10,2010,0.2052206280775797,
155,2016,5,10,2010,0.1959129249510092,
157,2016,5,10,2010,0.16025599376179261,
159,2016,5,10,2010,0.18415406771909631,
160,2016,5,10,2010,0.16025599376179261,
162,2016,5,10,2010,0.18415406771909631,
163,2016,5,10,2010,0.1959129249510092,
164,2016,5,10,2010,0.1959129249510092,
166,2016,5,10,2010,0.1959129249510092,
169,2016,5,10,2010,0.18415406771909631,
174,2016,5,10,2010,0.18415406771909631,
175,2016,5,10,2010,0.18415406771909631,
176,2016,5,10,2010,0.18415406771909631,
182,2016,5,10,2010,0.18415406771909631,
183,2016,5,10,2010,0.18415406771909631,
184,2016,5,10,2010,0.18415406771909631,
185,2016,5,10,2010,0.18415406771909631,
187,2016,5,10,2010,0.18415406771909631,
188,2016,5,10,2010,0.18415406771909631,
190,2016,5,10,2010,0.18415406771909631,
192,2016,5,10,2010,0.18415406771909631,
193,2016,5,10,2010,0.18415406771909631,
194,2016,5,10,2010,0.18415406771909631,
195,2016,5,10,2010,0.18415406771909631,
196,2016,5,10,2010,0.18415406771909631,
205,2016,5,10,2010,0.20393096134633568,
211,2016,5,10,2010,0.18415406771909631,
214,2016,5,10,2010,0.20393096134633568,
217,2016,5,10,2010,0.20393096134633568,
218,2016,5,10,2010,0.20393096134633568,
219,2016,5,10,2010,0.20393096134633568,
221,2016,5,10,2010,0.20393096134633568,
222,2016,5,10,2010,0.18415406771909631,
226,2016,5,10,2010,0.20393096134633568,
228,2016,5,10,2010,0.20393096134633568,
230,2016,5,10,2010,0.20610827627689762,
233,2016,5,10,2010,0.18415406771909631,
238,2016,5,10,2010,0.21271427517752273,
244,2016,5,10,2010,0.18415406771909631,
248,2016,5,10,2010,0.16025599376179261,
259,2016,5,10,2002,0.10421669368060564,
271,2016,5,10,2002,0.1226870661257365,
277,2016,5,10,2002,0.12159563816507532,
296,2016,5,10,2002,0.13036861788368345,
309,2016,5,10,2002,0.12332117064390934,
313,2016,5,10,2002,0.097660578,
322,2016,5,10,2007,,
405,2016,5,10,1996,0.2315026184993115,
469,2016,5,10,2005,0.37102996229804985,
483,2016,5,10,1997,0.17457638842380432,
484,2016,5,10,1997,0.2057204514928236,
485,2016,5,10,1997,0.23809990091304356,
486,2016,5,10,1997,0.13322315295110715,
488,2016,5,10,1997,0.17457638842380432,
495,2016,5,10,1997,0.23513081220460044,
502,2016,5,10,1997,0.2315026184993115,
503,2016,5,10,1997,0.2315026184993115,
505,2016,5,10,1997,0.2315026184993115,
507,2016,5,10,1997,0.2315026184993115,
508,2016,5,10,1997,0.13322315295110715,
517,2016,5,10,1997,0.19504288148175603,
520,2016,5,10,1997,0.19504288148175603,
528,2016,5,10,1997,0.2315026184993115,
538,2016,5,10,1997,0.26637097625490125,
541,2016,5,10,1997,0.26637097625490125,
549,2016,5,10,1997,0.2951446267121444,
551,2016,5,10,1997,0.2951446267121444,
563,2016,5,10,1997,0.3259856748194657,
564,2016,5,10,1997,0.3259856748194657,
568,2016,5,10,1997,0.2951446267121444,
569,2016,5,10,1997,0.2951446267121444,
571,2016,5,10,1997,0.2951446267121444,
581,2016,5,10,1997,0.19504288148175603,
582,2016,5,10,1997,0.23809990091304356,
587,2016,5,10,1997,0.23809990091304356,
656,2016,5,10,2010,0.1776811146594245,
658,2016,5,10,2010,0.18344901824734663,
659,2016,5,10,2010,0.18344901824734663,
660,2016,5,10,2010,0.20297169418519906,
661,2016,5,10,2010,0.18415406771909631,
702,2016,5,10,1991,0.2545577077052735,
719,2016,5,10,2005,0.1896541925208887,
770,2016,5,10,2012,0.17686913016025774,
771,2016,5,10,2012,0.17686913016025774,
817,2016,5,10,2002,0.18970854692732395,
821,2016,5,10,2002,0.18970854692732395,
826,2016,5,10,2002,0.18970854692732395,
827,2016,5,10,2002,0.20011179897287518,
829,2016,5,10,2002,0.20011179897287518,
830,2016,5,10,2002,0.20011179897287518,
831,2016,5,10,2002,0.20011179897287518,
832,2016,5,10,2002,0.20011179897287518,
833,2016,5,10,2002,0.20011179897287518,
834,2016,5,10,2002,0.20011179897287518,
835,2016,5,10,2002,0.20011179897287518,
838,2016,5,10,2002,0.14854388307351574,
840,2016,5,10,2002,0.14854388307351574,
841,2016,5,10,2002,0.14854388307351574,
852,2016,5,10,2002,0.18970854692732395,
853,2016,5,10,2002,0.18970854692732395,
854,2016,5,10,2002,0.18970854692732395,
855,2016,5,10,2002,0.18970854692732395,
858,2016,5,10,2012,0.44273248119645164,
1097,2016,5,10,2011,0.4880399133823634,
1112,2016,5,10,2012,0.44273248119645164,
1116,2016,5,10,2012,0.2685965657397576,
1118,2016,5,10,2014,0.44273248119645164,
1120,2016,5,10,2014,0.44273248119645164,
1123,2016,5,10,2014,0.44273248119645164,
1124,2016,5,10,2014,0.2685965657397576,
1125,2016,5,10,2014,0.2685965657397576,
1126,2016,5,10,2014,0.2685965657397576,
1134,2016,5,10,2014,0.44273248119645164,
1136,2016,5,10,2014,0.2685965657397576,
1137,2016,5,10,2014,0.2685965657397576,
1138,2016,5,10,2014,0.2685965657397576,
1143,2016,5,10,2014,0.2685965657397576,
1145,2016,5,10,2014,0.44273248119645164,
1146,2016,5,10,2014,0.2685965657397576,
1147,2016,5,10,2014,0.2685965657397576,
1152,2016,5,10,2014,0.2685965657397576,
1154,2016,5,10,2014,0.2685965657397576,
1155,2016,5,10,2014,0.44273248119645164,
1156,2016,5,10,2014,0.2685965657397576,
1159,2016,5,10,2014,0.44273248119645164,
1164,2016,5,10,2014,0.44273248119645164,
1167,2016,5,10,2014,0.2685965657397576,
1169,2016,5,10,2014,0.2685965657397576,
1172,2016,5,10,2014,0.2685965657397576,
1173,2016,5,10,2014,0.44273248119645164,
1174,2016,5,10,2014,0.2685965657397576,
1175,2016,5,10,2014,0.2685965657397576,
1183,2016,5,10,2003,,
1184,2016,5,10,2000,0.28070527082415236,
1230,2016,5,10,1985,0.21760488407825684,
1238,2016,5,10,1998,0.17457638842380432,
1240,2016,5,10,1998,0.17457638842380432,
1300,2016,5,10,1978,0.15477876284864026,
1301,2016,5,10,2006,0.3612213896705192,
1326,2016,5,10,1995,0.11568861273915372,
1329,2016,5,10,2005,0.11568861273915372,
1348,2016,5,10,2012,0.3523099999303156,
1353,2016,5,10,2000,0.12524215688305812,
1381,2016,5,10,2005,0.1896541925208887,
1474,2016,5,10,2012,0.16172215162281456,
1488,2016,5,10,1994,0.2167305362853719,
1541,2016,5,10,2004,0.4016031490131578,
1549,2016,5,10,2004,,
397,2016,7,10,2005,0.33470285459604093,
466,2016,7,10,2005,0.37102996229804985,
493,2016,7,10,1997,0.25396642894607663,
497,2016,7,10,1997,0.25396642894607663,
521,2016,7,10,1997,0.25396642894607663,
555,2016,7,10,1997,0.2512231075416571,
600,2016,7,10,2001,0.21134263393199376,
690,2016,7,10,1987,0.22948262733325156,
695,2016,7,10,1991,0.22948262733325156,
696,2016,7,10,1987,0.22948262733325156,
697,2016,7,10,1990,0.22948262733325156,
698,2016,7,10,1990,0.22948262733325156,
699,2016,7,10,1991,0.22948262733325156,
763,2016,7,10,2012,0.14498007323445106,
1099,2016,7,10,2011,0.2727910923732239,
1102,2016,7,10,2012,0.40779430986551785,
1228,2016,7,10,1986,0.3930621345368112,
1361,2016,7,10,2004,,
1403,2016,7,10,2004,0.43464208130418686,
1419,2016,7,10,1993,0.3898853693105824,
1533,2016,7,10,2004,0.3856491304658691,
1542,2016,7,10,2004,0.4016031490131578,
1551,2016,7,10,2004,0.4016031490131578,
1560,2016,7,10,2004,0.3183937673777441,
1596,2016,7,10,2003,0.37369556880761423,
1,2016,,20,1989,0.093780933,
2,2016,,20,1970,0.17662383797071182,
7,2016,,20,2000,0.13548558607949002,
303,2016,,20,2002,0.097660578,
306,2016,,20,2002,0.10153482656391258,
307,2016,,20,2002,0.10046451052872507,
316,2016,,20,2007,,
319,2016,,20,2007,,
327,2016,,20,2007,,
329,2016,,20,2007,,
330,2016,,20,2007,,
331,2016,,20,2007,,
332,2016,,20,2007,,
333,2016,,20,2007,,
334,2016,,20,2007,,
335,2016,,20,2007,,
338,2016,,20,2007,,
343,2016,,20,2007,,
347,2016,,20,2007,,
348,2016,,20,2007,,
349,2016,,20,2007,,
350,2016,,20,2007,,
351,2016,,20,2007,,
361,2016,,20,2007,,
372,2016,,20,2007,,
378,2016,,20,2007,,
380,2016,,20,2007,,
381,2016,,20,2007,,
391,2016,,20,2007,,
392,2016,,20,2007,,
393,2016,,20,2007,,
394,2016,,20,2007,,
395,2016,,20,2007,,
413,2016,,20,1986,0.13980180532189931,
472,2016,,20,1987,0.091261342,
473,2016,,20,1986,0.25099400415631756,
474,2016,,20,1986,0.25099400415631756,
475,2016,,20,1986,0.21206007173640046,
675,2016,,20,1990,0.10468948201464932,
705,2016,,20,2002,0.21295865805928435,
776,2016,,20,2012,0.14498007323445106,
780,2016,,20,2012,0.14498007323445106,
848,2016,,20,2002,0.14854388307351574,
894,2016,,20,2008,0.14036519513466492,
925,2016,,20,2002,0.16059779777195396,
942,2016,,20,2018,,
954,2016,,20,2009,0.14036519513466492,
978,2016,,20,2016,0.11511172508527055,
982,2016,,20,2016,0.11511172508527055,
1016,2016,,20,2016,0.11790684059708861,
1018,2016,,20,2016,0.11790684059708861,
1046,2016,,20,2016,0.09023233,
1049,2016,,20,2016,0.09023233,
1052,2016,,20,2016,0.09023233,
1056,2016,,20,2016,0.09023233,
1059,2016,,20,2016,0.11790684059708861,
1077,2016,,20,2016,0.11790684059708861,
1078,2016,,20,2016,0.11790684059708861,
1091,2016,,20,2016,0.11511172508527055,
1096,2016,,20,2011,0.28303383350226236,
1187,2016,,20,2018,0.17657031126301687,
1188,2016,,20,2018,0.17657031126301687,
1189,2016,,20,2018,0.19884383677300224,
1192,2016,,20,2018,0.15733949787019444,
1193,2016,,20,2018,0.15733949787019444,
1241,2016,,20,2005,0.1100312614747478,
1244,2016,,20,2004,0.2110854460425475,
1283,2016,,20,1983,0.19732718789433595,
1356,2016,,20,2002,0.22086095787638485,
1362,2016,,20,2014,0.13935121052881752,
1363,2016,,20,2014,0.10461826586634207,
1364,2016,,20,2014,0.10811555464540747,
1388,2016,,20,1994,0.12174724548574017,
1447,2016,,20,1989,,
1467,2016,,20,2002,0.16059779777195396,
1471,2016,,20,2002,0.16059779777195396,
1481,2016,,20,1994,0.2514382273155103,
1483,2016,,20,1994,0.17998995439577736,
1494,2016,,20,1994,0.097003434,
1505,2016,,20,1994,0.081491658,
1507,2016,,20,1994,0.25195742935483734,
1509,2016,,20,1994,0.17269839929277453,
1521,2016,,20,1994,0.17998995439577736,
1553,2016,,20,2000,,
1590,2016,,20,2003,,
1613,2016,,20,2016,0.14036519513466492,
146,2016,4,20,2010,0.21271427517752273,
819,2016,4,20,2002,0.18970854692732395,
1603,2016,4,20,2005,0.068072902,
142,2016,5,20,2010,0.20393096134633568,
224,2016,5,20,2010,0.20393096134633568,
229,2016,5,20,2010,0.20393096134633568,
317,2016,5,20,2007,,
318,2016,5,20,2007,,
320,2016,5,20,2007,,
321,2016,5,20,2007,,
651,2016,5,20,2010,0.20610827627689762,
706,2016,5,20,2002,0.21295865805928435,
714,2016,5,20,2002,0.21295865805928435,
1186,2016,5,20,2018,0.17657031126301687,
1487,2016,5,20,1994,0.24117530424569988,
1554,2016,5,20,2000,,
3,2016,,30,1991,0.080191147,
6,2016,,30,1999,0.08454098,
256,2016,,30,2002,0.1226870661257365,
260,2016,,30,2002,0.12613514578457777,
270,2016,,30,2002,0.10560913062299096,
272,2016,,30,2002,0.12465206674362178,
275,2016,,30,2002,0.1226870661257365,
276,2016,,30,2002,0.1226870661257365,
280,2016,,30,2002,0.13464161685725407,
282,2016,,30,2002,0.1076479949670805,
290,2016,,30,2002,0.10736024768679434,
291,2016,,30,2002,0.13464161685725407,
294,2016,,30,2002,0.1076479949670805,
300,2016,,30,2002,0.12659738807095988,
302,2016,,30,2002,0.097660578,
312,2016,,30,2002,0.12613514578457777,
323,2016,,30,2007,,
324,2016,,30,2007,,
336,2016,,30,2007,,
337,2016,,30,2007,,
352,2016,,30,2007,,
401,2016,,30,1970,0.13980180532189931,
476,2016,,30,1995,0.20267545797050107,
527,2016,,30,1997,0.23435629291079688,
556,2016,,30,1997,0.2512231075416571,
592,2016,,30,2001,0.12205527660148165,
593,2016,,30,2001,0.12772678040982502,
594,2016,,30,2001,0.14232610779290508,
603,2016,,30,2001,0.15763585599041985,
607,2016,,30,2001,0.13404855436620927,
613,2016,,30,2001,0.12530276999955509,
614,2016,,30,2001,0.12450778811278557,
621,2016,,30,2001,0.15299481334382384,
626,2016,,30,2001,0.13016460708273314,
629,2016,,30,2001,0.14092523270901036,
635,2016,,30,2001,0.12772678040982502,
638,2016,,30,2001,0.15681219928251117,
646,2016,,30,2001,0.1087684338017857,
676,2016,,30,1990,0.16672827794089276,
704,2016,,30,2002,0.21295865805928435,
740,2016,,30,2008,0.2145359727271261,
744,2016,,30,2008,0.49393160374082473,
754,2016,,30,2010,0.15966259855556572,
761,2016,,30,2012,0.14890996051219818,
764,2016,,30,2012,0.14498007323445106,
775,2016,,30,2012,0.18244583637906545,
777,2016,,30,2012,0.14498007323445106,
862,2016,,30,2005,0.090892993,
863,2016,,30,2005,0.1405862326006883,
877,2016,,30,2011,0.21029743158284167,
950,2016,,30,1999,0.093213604,
959,2016,,30,1999,0.084062953,
969,2016,,30,2016,0.12451504988992984,
970,2016,,30,2016,0.10953980997415462,
979,2016,,30,2016,0.11511172508527055,
980,2016,,30,2016,0.11511172508527055,
983,2016,,30,2016,0.11511172508527055,
984,2016,,30,2016,0.11511172508527055,
987,2016,,30,2016,0.11511172508527055,
988,2016,,30,2016,0.11511172508527055,
989,2016,,30,2016,0.11511172508527055,
990,2016,,30,2016,0.11511172508527055,
991,2016,,30,2016,0.11511172508527055,
992,2016,,30,2016,0.12451504988992984,
999,2016,,30,2016,0.12451504988992984,
1000,2016,,30,2016,0.12451504988992984,
1001,2016,,30,2016,0.12451504988992984,
1002,2016,,30,2016,0.10953980997415462,
1003,2016,,30,2016,0.10953980997415462,
1004,2016,,30,2016,0.10953980997415462,
1005,2016,,30,2016,0.10953980997415462,
1006,2016,,30,2016,0.12451504988992984,
1007,2016,,30,2016,0.10953980997415462,
1008,2016,,30,2016,0.10953980997415462,
1009,2016,,30,2016,0.10953980997415462,
1010,2016,,30,2016,0.11790684059708861,
1011,2016,,30,2016,0.11790684059708861,
1012,2016,,30,2016,0.11790684059708861,
1013,2016,,30,2016,0.11790684059708861,
1014,2016,,30,2016,0.11790684059708861,
1015,2016,,30,2016,0.11790684059708861,
1017,2016,,30,2016,0.12451504988992984,
1019,2016,,30,2016,0.11790684059708861,
1020,2016,,30,2016,0.09023233,
1021,2016,,30,2016,0.09023233,
1022,2016,,30,2016,0.09023233,
1023,2016,,30,2016,0.09023233,
1024,2016,,30,2016,0.09023233,
1025,2016,,30,2016,0.09023233,
1026,2016,,30,2016,0.09023233,
1027,2016,,30,2016,0.09023233,
1029,2016,,30,2016,0.09023233,
1030,2016,,30,2016,0.09023233,
1031,2016,,30,2016,0.09023233,
1032,2016,,30,2016,0.09023233,
1033,2016,,30,2016,0.09023233,
1034,2016,,30,2016,0.09023233,
1035,2016,,30,2016,0.09023233,
1036,2016,,30,2016,0.09023233,
1037,2016,,30,2016,0.09023233,
1038,2016,,30,2016,0.09023233,
1040,2016,,30,2016,0.09023233,
1041,2016,,30,2016,0.09023233,
1042,2016,,30,2016,0.09023233,
1043,2016,,30,2016,0.09023233,
1044,2016,,30,2016,0.09023233,
1045,2016,,30,2016,0.09023233,
1047,2016,,30,2016,0.09023233,
1048,2016,,30,2016,0.09023233,
1051,2016,,30,2016,0.09023233,
1053,2016,,30,2016,0.09023233,
1054,2016,,30,2016,0.09023233,
1055,2016,,30,2016,0.09023233,
1057,2016,,30,2016,0.11790684059708861,
1058,2016,,30,2016,0.11790684059708861,
1060,2016,,30,2016,0.11790684059708861,
1062,2016,,30,2016,0.11790684059708861,
1063,2016,,30,2016,0.11790684059708861,
1064,2016,,30,2016,0.11790684059708861,
1065,2016,,30,2016,0.11790684059708861,
1066,2016,,30,2016,0.11790684059708861,
1067,2016,,30,2016,0.11790684059708861,
1068,2016,,30,2016,0.11790684059708861,
1069,2016,,30,2016,0.11790684059708861,
1070,2016,,30,2016,0.11790684059708861,
1071,2016,,30,2016,0.11790684059708861,
1073,2016,,30,2016,0.11790684059708861,
1074,2016,,30,2016,0.11790684059708861,
1075,2016,,30,2016,0.11790684059708861,
1076,2016,,30,2016,0.11790684059708861,
1079,2016,,30,2016,0.11790684059708861,
1080,2016,,30,2016,0.11825996093196935,
1081,2016,,30,2016,0.11825996093196935,
1082,2016,,30,2016,0.11825996093196935,
1083,2016,,30,2016,0.10953980997415462,
1084,2016,,30,2016,0.11825996093196935,
1104,2016,,30,2012,0.2685965657397576,
1105,2016,,30,2012,0.2685965657397576,
1109,2016,,30,2012,0.2685965657397576,
1237,2016,,30,2000,0.21295865805928435,
1289,2016,,30,1982,0.036757434582572975,
1290,2016,,30,1982,0.055727903,
1291,2016,,30,1982,0.062190204,
1297,2016,,30,1982,0.050970449,
1299,2016,,30,1982,0.050970449,
1303,2016,,30,2000,0.16087957438270892,
1366,2016,,30,2004,0.20277815547337896,
1386,2016,,30,1994,0.13980180532189931,
1411,2016,,30,2003,0.2624416270903472,
1436,2016,,30,1989,0.20372903412327634,
1442,2016,,30,1989,0.2310607377207745,
1456,2016,,30,1989,0.19380553493848812,
1463,2016,,30,1989,0.26219190597344005,
1498,2016,,30,1994,0.17861324174210363,
1499,2016,,30,1994,0.13781498225515046,
1504,2016,,30,1994,0.15340657537260147,
1516,2016,,30,1994,0.13647706185846672,
1520,2016,,30,1994,0.15130386647404076,
1545,2016,,30,2004,0.4016031490131578,
1607,2016,,30,2020,0.2514382273155103,
1609,2016,,30,2020,0.14162186472764368,
1610,2016,,30,2012,0.288925155,
1611,2016,,30,2012,0.288925155,
576,2016,4,30,1997,0.2057204514928236,
664,2016,4,30,1988,,
666,2016,4,30,1988,0.277907934,
667,2016,4,30,1988,,
670,2016,4,30,1988,0.09420656,
708,2016,4,30,1987,0.22369009218346014,
710,2016,4,30,1987,0.2291258756170657,
941,2016,4,30,2018,,
1235,2016,4,30,1989,,
1397,2016,4,30,1990,0.18741979277357926,
1413,2016,4,30,2003,0.24489898612069871,
1435,2016,4,30,1989,0.20105473215922695,
1513,2016,4,30,1994,0.16710516486855836,
1518,2016,4,30,1994,0.14554308047894457,
1519,2016,4,30,1994,0.11262536786166898,
47,2016,5,30,2010,0.19370529900706893,
181,2016,5,30,2010,0.18415406771909631,
200,2016,5,30,2010,0.18415406771909631,
207,2016,5,30,2010,0.20393096134633568,
315,2016,5,30,1976,0.4023313649348927,
416,2016,5,30,1999,,
470,2016,5,30,2005,0.37102996229804985,
506,2016,5,30,1997,0.2315026184993115,
515,2016,5,30,1997,0.19504288148175603,
523,2016,5,30,1997,0.2315026184993115,
778,2016,5,30,2012,0.17686913016025774,
808,2016,5,30,2010,0.3351951449657735,
923,2016,5,30,2002,0.15786095826169352,
1106,2016,5,30,2012,0.2685965657397576,
1107,2016,5,30,2012,0.2685965657397576,
1108,2016,5,30,2012,0.2685965657397576,
1110,2016,5,30,2012,0.2685965657397576,
1113,2016,5,30,2012,0.44273248119645164,
1114,2016,5,30,2012,0.2685965657397576,
1117,2016,5,30,2012,0.2685965657397576,
1302,2016,5,30,2006,0.3612213896705192,
1465,2016,5,30,2002,0.15786095826169352,
1469,2016,5,30,2002,0.15786095826169352,
773,2016,7,30,2012,0.14890996051219818,
4,2016,,60,1982,0.093780933,
715,2016,,60,2013,0.13935121052881752,
399,2016,,80,2005,0.3371354245012499,
417,2016,,80,1999,,
612,2016,,80,2001,0.1344169419197692,
622,2016,,80,2001,0.12118473028051727,
712,2016,,80,2007,0.18549250328877573,
1225,2016,,80,1980,0.31538014507700524,
1231,2016,,80,1996,0.17457638842380432,
1412,2016,,80,2003,0.21401369082049315,
499,2016,4,10,1997,0.25396642894607663,4
668,2016,4,10,1988,0.2961807006016448,4
1220,2016,4,10,1986,0.2146020977914667,4
1319,2016,4,10,2004,0.3675578309205498,4
1562,2016,4,10,2004,0.3183937673777441,4
524,2016,5,10,1997,0.2315026184993115,4
767,2016,7,10,2012,0.14890996051219818,4
501,2016,5,30,1997,0.2315026184993115,4
525,2016,5,30,1997,0.2315026184993115,4
1495,2016,5,30,1994,0.1304494195598633,4
927,2016,4,10,2015,0.13404689620681484,16
931,2016,4,10,2015,0.099573195,16
31,2016,5,10,2010,0.18415406771909631,16
41,2016,5,10,2010,0.19370529900706893,16
43,2016,5,10,2010,0.19370529900706893,16
44,2016,5,10,2010,0.19370529900706893,16
45,2016,5,10,2010,0.19370529900706893,16
46,2016,5,10,2010,0.19370529900706893,16
48,2016,5,10,2010,0.19370529900706893,16
49,2016,5,10,2010,0.19370529900706893,16
52,2016,5,10,2010,0.19370529900706893,16
53,2016,5,10,2010,0.19370529900706893,16
55,2016,5,10,2010,0.19370529900706893,16
56,2016,5,10,2010,0.19370529900706893,16
57,2016,5,10,2010,0.19370529900706893,16
100,2016,5,10,2010,0.1776811146594245,16
150,2016,5,10,2010,0.19370529900706893,16
151,2016,5,10,2010,0.19370529900706893,16
152,2016,5,10,2010,0.19370529900706893,16
153,2016,5,10,2010,0.19370529900706893,16
154,2016,5,10,2010,0.19370529900706893,16
177,2016,5,10,2010,0.18415406771909631,16
179,2016,5,10,2010,0.18415406771909631,16
180,2016,5,10,2010,0.18415406771909631,16
191,2016,5,10,2010,0.18415406771909631,16
198,2016,5,10,2010,0.18415406771909631,16
231,2016,5,10,2010,0.20393096134633568,16
232,2016,5,10,2010,0.20610827627689762,16
241,2016,5,10,2010,0.20297169418519906,16
242,2016,5,10,2010,0.20297169418519906,16
243,2016,5,10,2010,0.20297169418519906,16
1148,2016,5,10,2014,0.2685965657397576,16
1158,2016,5,10,2014,0.2685965657397576,16
1178,2016,5,10,2014,0.44273248119645164,16
18,2016,5,10,2010,0.22214268373736132,18
21,2016,5,10,2010,0.22214268373736132,18
24,2016,5,10,2010,0.22214268373736132,18
65,2016,5,10,2010,0.18344901824734663,18
68,2016,5,10,2010,0.18344901824734663,18
156,2016,5,10,2010,0.18344901824734663,18
209,2016,5,10,2010,0.20393096134633568,18
210,2016,5,10,2010,0.20393096134633568,18
212,2016,5,10,2010,0.20393096134633568,18
213,2016,5,10,2010,0.20393096134633568,18
650,2016,5,10,2010,0.20393096134633568,18
537,2016,4,30,1997,0.19504288148175603,18
1338,2016,4,10,1990,0.22284216062186704,20
1343,2016,4,10,1990,0.22284216062186704,20
83,2016,5,10,2010,0.1776811146594245,20
108,2016,5,10,2010,0.16025599376179261,20
110,2016,5,10,2010,0.16025599376179261,20
206,2016,5,10,2010,0.20393096134633568,20
247,2016,5,10,2001,0.27300829827611073,20
251,2016,5,10,2002,0.1226870661257365,20
278,2016,5,10,2002,0.11910503768741637,20
293,2016,5,10,2002,0.1226870661257365,20
1368,2016,4,10,2004,0.28840334370470555,21
1398,2016,4,10,1990,0.21315439102719164,21
114,2016,5,10,2010,0.18415406771909631,21
115,2016,5,10,2010,0.18415406771909631,21
116,2016,5,10,2010,0.18415406771909631,21
119,2016,5,10,2010,0.18415406771909631,21
120,2016,5,10,2010,0.18415406771909631,21
121,2016,5,10,2010,0.18415406771909631,21
124,2016,5,10,2010,0.18415406771909631,21
161,2016,5,10,2010,0.18415406771909631,21
559,2016,5,10,1997,0.23513081220460044,21
766,2016,5,10,2012,0.17686913016025774,21
779,2016,5,10,2012,0.17686913016025774,21
1141,2016,5,10,2014,0.44273248119645164,21
1149,2016,5,10,2014,0.44273248119645164,21
1151,2016,5,10,2014,0.44273248119645164,21
1163,2016,5,10,2014,0.44273248119645164,21
